"","baseMean","log2FoldChange","lfcSE","pvalue","padj","query"
"Pocillopora_acuta_HIv2___RNAseq.g758.t1",3358.4593161405,2.5213848731154,0.807327722843834,7.99130349775865e-05,0.000686786772380162,"Pocillopora_acuta_HIv2___RNAseq.g758.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25074.t1",179.027291720285,-0.698887993276274,1.40423790514386,7.99767344100754e-05,0.000686926060871337,"Pocillopora_acuta_HIv2___RNAseq.g25074.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14893.t1",412.719737107688,-0.385357630710073,1.08538691807024,8.03767752890269e-05,0.000689584162997243,"Pocillopora_acuta_HIv2___RNAseq.g14893.t1"
"Pocillopora_acuta_HIv2___TS.g800.t1",356.420590991389,-3.19475895819014,1.57955125151455,8.03815610352151e-05,0.000689584162997243,"Pocillopora_acuta_HIv2___TS.g800.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14900.t1",720.446142384394,-0.162573093917193,1.02192116811264,8.05624508200404e-05,0.00069046176351693,"Pocillopora_acuta_HIv2___RNAseq.g14900.t1"
"Pocillopora_acuta_HIv2___TS.g24030.t1",4457.23889416617,4.20726747993412,1.9700797679344,8.0579331914863e-05,0.00069046176351693,"Pocillopora_acuta_HIv2___TS.g24030.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26200.t1",29175.7743379683,2.49664196608494,0.788011794838062,8.07180945712313e-05,0.000691241278791172,"Pocillopora_acuta_HIv2___RNAseq.g26200.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20665.t1",3005.83945632987,-3.57222731647928,3.25418107833739,8.10273980504055e-05,0.000693479458817198,"Pocillopora_acuta_HIv2___RNAseq.g20665.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7984.t1",463.873930617115,-0.602807835809355,1.20045621982532,8.11213933323249e-05,0.00069387334899985,"Pocillopora_acuta_HIv2___RNAseq.g7984.t1"
"Pocillopora_acuta_HIv2___TS.g28196.t1",42.2064226824668,-8.90105831999768,4.02629172085902,8.14022034678344e-05,0.000695863753521723,"Pocillopora_acuta_HIv2___TS.g28196.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25265.t1",229.959330755015,-0.768698069551797,1.41336877860725,8.16164363609096e-05,0.000697283009760305,"Pocillopora_acuta_HIv2___RNAseq.g25265.t1"
"Pocillopora_acuta_HIv2___TS.g1803.t1",495.860393058104,-0.286565152254792,1.06056158102821,8.21644065186191e-05,0.000701550162860276,"Pocillopora_acuta_HIv2___TS.g1803.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25363.t1a",752.585575369203,-0.0977683403306745,1.01827162726646,8.22192570418139e-05,0.000701604326756811,"Pocillopora_acuta_HIv2___RNAseq.g25363.t1a"
"Pocillopora_acuta_HIv2___TS.g2252.t1",179.071040286739,-0.589494737740976,1.20010644712356,8.34552531609088e-05,0.00071173159299492,"Pocillopora_acuta_HIv2___TS.g2252.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30377.t2",463.558343261751,2.28848256281652,3.7995794333622,8.35369255931622e-05,0.000712008303936062,"Pocillopora_acuta_HIv2___RNAseq.g30377.t2"
"Pocillopora_acuta_HIv2___TS.g6039.t1a",315.61157223535,-0.207802115176245,1.03140597030916,8.41101030722961e-05,0.000716471455145872,"Pocillopora_acuta_HIv2___TS.g6039.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g31141.t1",586.68312967328,-0.745712501572366,1.35953781584943,8.41699760947219e-05,0.000716559466882906,"Pocillopora_acuta_HIv2___RNAseq.g31141.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21356.t1",317.276200132538,-0.574225554946295,1.19546377258482,8.42856656403288e-05,0.000717122275189245,"Pocillopora_acuta_HIv2___RNAseq.g21356.t1"
"Pocillopora_acuta_HIv2___RNAseq.8540_t",347.805431619623,-0.748118912515432,1.37234517005601,8.44527709268826e-05,0.000718121621802722,"Pocillopora_acuta_HIv2___RNAseq.8540_t"
"Pocillopora_acuta_HIv2___RNAseq.g1836.t1",249.845827311882,-0.540565620064538,1.23582331542139,8.46046747850349e-05,0.000718990608748969,"Pocillopora_acuta_HIv2___RNAseq.g1836.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7589.t2",180.99456290515,-0.389215054320604,1.08433465222095,8.49605779376871e-05,0.000721591191597596,"Pocillopora_acuta_HIv2___RNAseq.g7589.t2"
"Pocillopora_acuta_HIv2___TS.g10300.t1",391.287719790513,-4.23814952219135,3.12828933757027,8.51577566632753e-05,0.000722841427451652,"Pocillopora_acuta_HIv2___TS.g10300.t1"
"Pocillopora_acuta_HIv2___TS.g12793.t1",70.0653514015999,-0.611194752166371,1.29643019112543,8.53065001160964e-05,0.000723679306556726,"Pocillopora_acuta_HIv2___TS.g12793.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15142.t1",228.646304635423,-0.31450123607236,1.05570395145618,8.54298003381665e-05,0.000724300487743986,"Pocillopora_acuta_HIv2___RNAseq.g15142.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23791.t1",589.188391289593,-0.289115875788618,1.05896436950253,8.56319539168983e-05,0.000725589092826021,"Pocillopora_acuta_HIv2___RNAseq.g23791.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14375.t1",4079.04011946024,3.74259698423301,2.83932625300744,8.6067966789733e-05,0.000728856599324765,"Pocillopora_acuta_HIv2___RNAseq.g14375.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3566.t1",269.731719654473,-0.426233926109225,1.08659364794731,8.63957271346546e-05,0.000731204094368428,"Pocillopora_acuta_HIv2___RNAseq.g3566.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4611.t1",213.608362602937,-0.582405970038009,1.27435443311033,8.67041763545111e-05,0.000733385501047747,"Pocillopora_acuta_HIv2___RNAseq.g4611.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21484.t1",343.532247286574,0.42391903357954,1.11848665174532,8.68273072707026e-05,0.00073399776292428,"Pocillopora_acuta_HIv2___RNAseq.g21484.t1"
"Pocillopora_acuta_HIv2___RNAseq.g31038.t1",1101.92807608059,-4.00047789167036,1.76129237883341,8.68956301757238e-05,0.000734146258680881,"Pocillopora_acuta_HIv2___RNAseq.g31038.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11459.t1",263.270450688837,0.380026971393665,1.12024332986051,8.70979141640295e-05,0.00073542570371776,"Pocillopora_acuta_HIv2___RNAseq.g11459.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8991.t1",100.188363967538,-0.579712701110495,1.27120233233942,8.730860651548e-05,0.000736774611808578,"Pocillopora_acuta_HIv2___RNAseq.g8991.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4499.t2",557.289555085699,-0.643813750162842,1.30957657194089,8.7817181420547e-05,0.000740634234441278,"Pocillopora_acuta_HIv2___RNAseq.g4499.t2"
"Pocillopora_acuta_HIv2___RNAseq.g22295.t2",213.56297169106,-4.44305177729081,3.17474943952477,8.87855643344846e-05,0.000748365036441716,"Pocillopora_acuta_HIv2___RNAseq.g22295.t2"
"Pocillopora_acuta_HIv2___RNAseq.g26657.t1",335.341886093663,-0.483515036475397,1.12403895745018,9.06620321468937e-05,0.000763736536384782,"Pocillopora_acuta_HIv2___RNAseq.g26657.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16105.t1",278.015779097694,-0.700588268191546,1.28178297366335,9.10984399924216e-05,0.000766966144383228,"Pocillopora_acuta_HIv2___RNAseq.g16105.t1"
"Pocillopora_acuta_HIv2___TS.g3293.t1",101.741332410693,-0.911987205843461,1.65885148565431,9.1310683296235e-05,0.000767915631807156,"Pocillopora_acuta_HIv2___TS.g3293.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21610.t1",717.497554579552,-0.583867292849207,1.19630498003501,9.13174009062713e-05,0.000767915631807156,"Pocillopora_acuta_HIv2___RNAseq.g21610.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28208.t1",170.155080228177,-4.03944092744012,3.82680835882051,9.13946731494981e-05,0.000768118856731168,"Pocillopora_acuta_HIv2___RNAseq.g28208.t1"
"Pocillopora_acuta_HIv2___TS.g4359.t1",185.207155986944,0.416265337497104,1.11685125778525,9.3531692525486e-05,0.000785622764627543,"Pocillopora_acuta_HIv2___TS.g4359.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29419.t1",310.320504946335,-0.227149762332296,1.03758772952312,9.3761056534161e-05,0.000787092235467269,"Pocillopora_acuta_HIv2___RNAseq.g29419.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13558.t1",126.340765196,-0.209326691051978,1.04548215205734,9.42776189766604e-05,0.0007909695364724,"Pocillopora_acuta_HIv2___RNAseq.g13558.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28633.t1",60.109047515069,-0.268134462537425,1.07176651605304,9.43795678483734e-05,0.000791365837309491,"Pocillopora_acuta_HIv2___RNAseq.g28633.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25886.t1",285.722385650188,0.0954689617643359,1.02352754864764,9.47020613373331e-05,0.000793609858159436,"Pocillopora_acuta_HIv2___RNAseq.g25886.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4846.t1",430.333056441341,-0.367784693008481,1.08848480247549,9.47964864257848e-05,0.000793941157882196,"Pocillopora_acuta_HIv2___RNAseq.g4846.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14011.t1",440.455182563504,-0.312467393633376,1.06944811590096,9.51055374647075e-05,0.000796068572852737,"Pocillopora_acuta_HIv2___RNAseq.g14011.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7176.t1",171.195095358595,-0.505596808493955,1.13044325081549,9.53071964945256e-05,0.000797295135972711,"Pocillopora_acuta_HIv2___RNAseq.g7176.t1"
"Pocillopora_acuta_HIv2___TS.g2284.t1",308.748730737118,-0.155879768087827,1.02141408313536,9.56520724541548e-05,0.000799717673975084,"Pocillopora_acuta_HIv2___TS.g2284.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10158.t1",1479.44456660291,-3.13221368670166,3.97890151945225,9.61737019656354e-05,0.000803614341554564,"Pocillopora_acuta_HIv2___RNAseq.g10158.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6588.t1",536.965559775889,-0.311399502316077,1.06916672365222,9.65627958786051e-05,0.000806399699531261,"Pocillopora_acuta_HIv2___RNAseq.g6588.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10095.t1",589.820674496794,0.586953786802516,1.2689936506305,9.73260120276493e-05,0.000812304349664119,"Pocillopora_acuta_HIv2___RNAseq.g10095.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16095.t1",188.282424293033,-3.65120630207534,2.7646438871111,9.76016943252575e-05,0.000814135471003763,"Pocillopora_acuta_HIv2___RNAseq.g16095.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11232.t1",72.9949679934597,-0.923338945298602,1.67636200830608,9.78873335310812e-05,0.000816047488295999,"Pocillopora_acuta_HIv2___RNAseq.g11232.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26340.t1",1514.87206485343,-3.08860695950824,2.97263963903124,9.84424628191776e-05,0.000820202639525682,"Pocillopora_acuta_HIv2___RNAseq.g26340.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21571.t1",301.558257958743,-0.357758883597629,1.09092782448437,9.85988921687252e-05,0.000821033031852873,"Pocillopora_acuta_HIv2___RNAseq.g21571.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21204.t1",462.552531599708,-0.536859568595117,1.21187727503769,9.90134697974958e-05,0.000824010832653037,"Pocillopora_acuta_HIv2___RNAseq.g21204.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24353.t1",120.74700534995,3.65350781308021,1.74532929262034,9.98353008254053e-05,0.000830028919924304,"Pocillopora_acuta_HIv2___RNAseq.g24353.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12044.t1",219.032155473257,-0.385066376684494,1.06870017556723,9.9851377258593e-05,0.000830028919924304,"Pocillopora_acuta_HIv2___RNAseq.g12044.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16804.t1",391.761711953561,-0.270882036841813,1.0366907338125,0.000100120353604698,0.000831786786064534,"Pocillopora_acuta_HIv2___RNAseq.g16804.t1"
"Pocillopora_acuta_HIv2___TS.g3312.t1",434.744537310439,-0.372395763606233,1.07362658187362,0.00010054625754569,0.000834845619483845,"Pocillopora_acuta_HIv2___TS.g3312.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4386.t1",357.196290896567,-0.222861135200688,1.03031520883767,0.000100867841097606,0.000837035257392868,"Pocillopora_acuta_HIv2___RNAseq.g4386.t1"
"Pocillopora_acuta_HIv2___TS.g16902.t2",226.535481601305,0.235696151675333,1.0374048620646,0.00010110841304264,0.000838550508170156,"Pocillopora_acuta_HIv2___TS.g16902.t2"
"Pocillopora_acuta_HIv2___RNAseq.g24133.t1",35.3065535474993,0.75529778966082,1.43954869680232,0.000101417520357832,0.000840632099974599,"Pocillopora_acuta_HIv2___RNAseq.g24133.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4031.t1c",874.900395188356,-1.42504671619011,2.20741614196592,0.000101564742782863,0.000841370240327223,"Pocillopora_acuta_HIv2___RNAseq.g4031.t1c"
"Pocillopora_acuta_HIv2___RNAseq.g17053.t1",1087.58215130656,-0.528117130726368,1.14259842898124,0.000101934768061805,0.000843952195332536,"Pocillopora_acuta_HIv2___RNAseq.g17053.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25220.t1",179.732680781666,-0.814527961046765,1.41588766501889,0.000102117696993987,0.000844983048810653,"Pocillopora_acuta_HIv2___RNAseq.g25220.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17517.t1",1733.32182958728,3.98152411686429,1.94852806732884,0.000102655041298777,0.000848527921872331,"Pocillopora_acuta_HIv2___RNAseq.g17517.t1"
"Pocillopora_acuta_HIv2___TS.g25104.t1",221.095910073887,-0.425763923751312,1.13333148127671,0.000102707605342173,0.000848527921872331,"Pocillopora_acuta_HIv2___TS.g25104.t1"
"Pocillopora_acuta_HIv2___TS.g16941.t1",108.856139701982,-1.40201688324132,2.35530770324784,0.000102768226840215,0.000848527921872331,"Pocillopora_acuta_HIv2___TS.g16941.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19325.t1",242.890544148897,-1.0774779343929,1.86926418947995,0.000102780760448031,0.000848527921872331,"Pocillopora_acuta_HIv2___RNAseq.g19325.t1"
"Pocillopora_acuta_HIv2___TS.g1166.t1",112.941828284326,0.371061090736261,1.11777752104463,0.000102857983277705,0.000848681043998135,"Pocillopora_acuta_HIv2___TS.g1166.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13877.t1",169.236130838179,-1.14489317312048,2.04246291097135,0.000102927823925226,0.000848773115880539,"Pocillopora_acuta_HIv2___RNAseq.g13877.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28215.t1",206.552591751823,-0.336926015833425,1.05981014024928,0.000103174735270627,0.000850324427894216,"Pocillopora_acuta_HIv2___RNAseq.g28215.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18205.t1",60.1676414028246,-0.68709950861633,1.37209309289758,0.000103656752882759,0.00085381052032815,"Pocillopora_acuta_HIv2___RNAseq.g18205.t1"
"Pocillopora_acuta_HIv2___TS.g7278.t1",68.8518742448097,1.56208324520608,2.91577448476753,0.000103718017867412,0.000853828918858419,"Pocillopora_acuta_HIv2___TS.g7278.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6896.t1",870.17172066181,-3.50754416962333,2.75612308479577,0.000104319093680754,0.000857954961797028,"Pocillopora_acuta_HIv2___RNAseq.g6896.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30099.t1",107.808639310167,-0.816100066667393,1.45174460292953,0.000104337857978496,0.000857954961797028,"Pocillopora_acuta_HIv2___RNAseq.g30099.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24322.t1",417.021421409379,-0.204041949053967,1.0310990450306,0.000104500501706696,0.000858804123116851,"Pocillopora_acuta_HIv2___RNAseq.g24322.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10957.t1",385.704518056559,-0.268765107936344,1.0369666267681,0.000105521259419136,0.000866607512018763,"Pocillopora_acuta_HIv2___RNAseq.g10957.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1970.t1",1578.77647794326,2.32367223889845,3.37454760403753,0.00010556985869587,0.000866607512018763,"Pocillopora_acuta_HIv2___RNAseq.g1970.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8795.t1",354.43966877437,0.0797435984637485,1.02161737331779,0.000106210158380052,0.000871369104259256,"Pocillopora_acuta_HIv2___RNAseq.g8795.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21536.t1",292.09228398092,-0.421876625851618,1.12903401943065,0.000106779014415607,0.000875539492351102,"Pocillopora_acuta_HIv2___RNAseq.g21536.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25323.t1",350.82584337776,-0.329789128851682,1.0766356097117,0.000107285373411687,0.000879192997748801,"Pocillopora_acuta_HIv2___RNAseq.g25323.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29599.t1",223.291832838333,-0.330238232840223,1.09385424262887,0.000107942531265913,0.000884077447468951,"Pocillopora_acuta_HIv2___RNAseq.g29599.t1"
"Pocillopora_acuta_HIv2___TS.g12130.t1",243.115452261195,-0.296557014903518,1.04607258551801,0.000108486498020837,0.000888029828734227,"Pocillopora_acuta_HIv2___TS.g12130.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25625.t1",170.562119669729,-0.674702065039979,1.29856270807229,0.000108844160136103,0.000890453581565946,"Pocillopora_acuta_HIv2___RNAseq.g25625.t1"
"Pocillopora_acuta_HIv2___TS.g24066.t1",6081.75958151818,2.27236467624306,0.712818520657562,0.000109710959209108,0.000896981370589127,"Pocillopora_acuta_HIv2___TS.g24066.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7754.t1",235.063684751222,-1.01201363299521,1.70837399376779,0.000109766110753786,0.000896981370589127,"Pocillopora_acuta_HIv2___RNAseq.g7754.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14354.t1",755.049483355471,3.23367424426078,4.94503720158178,0.000110161405223452,0.000899703311774148,"Pocillopora_acuta_HIv2___RNAseq.g14354.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30565.t1",41.697831037724,-5.90794310287633,3.50707919063204,0.000111231450270054,0.000907929851414254,"Pocillopora_acuta_HIv2___RNAseq.g30565.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18426.t1",629.988573873414,-0.27929495319896,1.03691846634245,0.000111712556590245,0.000911342593638637,"Pocillopora_acuta_HIv2___RNAseq.g18426.t1"
"Pocillopora_acuta_HIv2___TS.g25081.t1",679.758309256184,-0.202010698081939,1.0279902476434,0.000112351043320798,0.000916034662115007,"Pocillopora_acuta_HIv2___TS.g25081.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27333.t1",260.41730317593,-0.150311820562922,1.02567246756554,0.000112440359395222,0.000916244154533827,"Pocillopora_acuta_HIv2___RNAseq.g27333.t1"
"Pocillopora_acuta_HIv2___TS.g25584.t1",120.839747336801,1.06517855125261,1.79800081952338,0.000112503430479264,0.000916244154533827,"Pocillopora_acuta_HIv2___TS.g25584.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24149.t1",546.264483952378,-0.245322844343392,1.03172023804715,0.000113848630433421,0.00092667787877828,"Pocillopora_acuta_HIv2___RNAseq.g24149.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7537.t1",319.294170315839,-0.458988346388727,1.15319814271059,0.000114260816232713,0.000929089948784687,"Pocillopora_acuta_HIv2___RNAseq.g7537.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12376.t1",1045.73785985076,3.75453198678198,1.76568868690228,0.000114324196285417,0.000929089948784687,"Pocillopora_acuta_HIv2___RNAseq.g12376.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12049.t1",62.8991078524264,-1.0354681653863,1.91378004581996,0.000114337673453868,0.000929089948784687,"Pocillopora_acuta_HIv2___RNAseq.g12049.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4961.t1",482.98474522303,-0.332506138488476,1.07735279067612,0.000114898020895489,0.000933019478713078,"Pocillopora_acuta_HIv2___RNAseq.g4961.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6986.t1",307.821466413847,-0.733584841031183,1.39148149314984,0.000114950270400076,0.000933019478713078,"Pocillopora_acuta_HIv2___RNAseq.g6986.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11725.t1",304.716016696799,-0.419843588626641,1.12651753516833,0.000115473965236716,0.000936744494214167,"Pocillopora_acuta_HIv2___RNAseq.g11725.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28066.t1",634.711731952986,-0.518584841273001,1.13702726795856,0.000116141349043203,0.000941630309731437,"Pocillopora_acuta_HIv2___RNAseq.g28066.t1"
"Pocillopora_acuta_HIv2___TS.g16747.t2",315.072945109585,-0.204102124955006,1.0323302412637,0.000116429506214305,0.000943437746713559,"Pocillopora_acuta_HIv2___TS.g16747.t2"
"Pocillopora_acuta_HIv2___TS.g8679.t1",382.0523412546,-0.714056520427088,1.30696715550451,0.000116820319193017,0.000946074522288802,"Pocillopora_acuta_HIv2___TS.g8679.t1"
"Pocillopora_acuta_HIv2___TS.g6827.t1",324.135162860096,-0.374458806731336,1.0737023984477,0.000119190715469234,0.00096450136077618,"Pocillopora_acuta_HIv2___TS.g6827.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17564.t1",708.272784259612,-0.708528097286472,1.28599516025178,0.000119229012241967,0.00096450136077618,"Pocillopora_acuta_HIv2___RNAseq.g17564.t1"
"Pocillopora_acuta_HIv2___RNAseq.g610.t1",104.253915296151,-0.991772465223853,1.72742695472362,0.00011932107668094,0.000964706569655183,"Pocillopora_acuta_HIv2___RNAseq.g610.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26670.t1",337.173845708442,-0.437037994508006,1.12975635850551,0.00012053734996612,0.000973995659167574,"Pocillopora_acuta_HIv2___RNAseq.g26670.t1"
"Pocillopora_acuta_HIv2___TS.g15832.t1",7865.30278436561,2.46920800611594,0.827823818262245,0.000121364437379741,0.000980131335712214,"Pocillopora_acuta_HIv2___TS.g15832.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28024.t1",222.049121941592,-0.71799930255595,1.32146572087544,0.00012144805545937,0.000980259304779198,"Pocillopora_acuta_HIv2___RNAseq.g28024.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9932.t1",236.162555214205,0.557516857513093,1.23596894792425,0.000122037553354562,0.000984468026614831,"Pocillopora_acuta_HIv2___RNAseq.g9932.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12731.t1",476.137303489752,0.252826405659558,1.04283982671516,0.000122724493741837,0.000989457679755815,"Pocillopora_acuta_HIv2___RNAseq.g12731.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26059.t1",333.104393505204,-0.307042543355131,1.06791934567574,0.000122896841577594,0.000989749586881207,"Pocillopora_acuta_HIv2___RNAseq.g26059.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8876.t1",28.7330248390001,-8.54304721714774,3.68503081782909,0.000122897556556875,0.000989749586881207,"Pocillopora_acuta_HIv2___RNAseq.g8876.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6449.t1",391.552689408271,-0.334703277426532,1.07856115025666,0.000123396724832824,0.000993216598765703,"Pocillopora_acuta_HIv2___RNAseq.g6449.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16817.t1",270.587829858839,-0.33763285365444,1.05549081399353,0.000123693180821345,0.00099504903637371,"Pocillopora_acuta_HIv2___RNAseq.g16817.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8587.t1",456.761246394455,2.77278605172307,3.82013917741802,0.000123916095816841,0.000996288165589095,"Pocillopora_acuta_HIv2___RNAseq.g8587.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8670.t1",5976.07967302424,3.19828205619244,1.32750711594381,0.000124507544247063,0.00100031869686516,"Pocillopora_acuta_HIv2___RNAseq.g8670.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6972.t1",41.9246463005393,-5.7938617161554,3.6567337867147,0.000124555722694563,0.00100031869686516,"Pocillopora_acuta_HIv2___RNAseq.g6972.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2626.t1",237.041366217848,5.69051302814439,2.2676242913625,0.0001246384152025,0.00100042732380075,"Pocillopora_acuta_HIv2___RNAseq.g2626.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28727.t1",51.6716551494415,-0.267563447640349,1.07196103222596,0.000124871968741202,0.00100118566274317,"Pocillopora_acuta_HIv2___RNAseq.g28727.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8551.t1",320.863148686963,-0.278884205227599,1.06734480417424,0.00012490145705381,0.00100118566274317,"Pocillopora_acuta_HIv2___RNAseq.g8551.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15885.t1",54.5100177919839,-5.75760444240056,2.89476141630985,0.000124959016719753,0.00100118566274317,"Pocillopora_acuta_HIv2___RNAseq.g15885.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14865.t1",374.844452283932,-0.578379032130116,1.24257248893671,0.000125009769559884,0.00100118566274317,"Pocillopora_acuta_HIv2___RNAseq.g14865.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15236.t1",339.408054364753,3.80130780951967,2.33425060635168,0.000125235576585775,0.00100243905906843,"Pocillopora_acuta_HIv2___RNAseq.g15236.t1"
"Pocillopora_acuta_HIv2___TS.g21851.t1",477.373745312597,0.384682848266609,1.09546688654017,0.000125882776550509,0.00100706221240407,"Pocillopora_acuta_HIv2___TS.g21851.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25717.t1",185.488429850844,-0.900082593119451,1.53258337032094,0.000126262980181169,0.00100954546453313,"Pocillopora_acuta_HIv2___RNAseq.g25717.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26979.t1",16227.093016946,2.27873315118381,0.724006320487525,0.000127320029947943,0.00101743475865583,"Pocillopora_acuta_HIv2___RNAseq.g26979.t1"
"Pocillopora_acuta_HIv2___TS.g27114.t1a",169.601453306664,-0.192369734632541,1.02188268285312,0.000129015390153794,0.0010304133645414,"Pocillopora_acuta_HIv2___TS.g27114.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g30085.t1",356.11712091871,0.584296729029461,1.26632322070069,0.000129458653413015,0.00103338298176924,"Pocillopora_acuta_HIv2___RNAseq.g30085.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12797.t1",419.974141742339,-0.316206451437228,1.05052586524335,0.000130771825803718,0.00104282746345749,"Pocillopora_acuta_HIv2___RNAseq.g12797.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7248.t1",34.8871881954713,-8.60714265475365,3.92059017726659,0.000130836691523619,0.00104282746345749,"Pocillopora_acuta_HIv2___RNAseq.g7248.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26700.t1",3564.82512470245,-2.85109773642727,1.08280694505229,0.000130858119895972,0.00104282746345749,"Pocillopora_acuta_HIv2___RNAseq.g26700.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28803.t1b",11712.5269697605,2.24046662097318,0.710158675585822,0.000131085859260153,0.00104406710811611,"Pocillopora_acuta_HIv2___RNAseq.g28803.t1b"
"Pocillopora_acuta_HIv2___TS.g7149.t2",312.848616037606,-2.39034343926723,3.57716390706445,0.000132067886821696,0.00105130980461696,"Pocillopora_acuta_HIv2___TS.g7149.t2"
"Pocillopora_acuta_HIv2___RNAseq.g11561.t1",274.30799385644,-0.14542008748804,1.01814033093324,0.000132775197767557,0.00105635888916939,"Pocillopora_acuta_HIv2___RNAseq.g11561.t1"
