gene_id,LCM_15,LCM_16,LCM_20,LCM_21,LCM_26,LCM_27,LCM_4,LCM_5,LCM_8,LCM_9
Pocillopora_acuta_HIv2___RNAseq.g5574.t1,166,0,327,0,0,48,0,33,0,0
Pocillopora_acuta_HIv2___RNAseq.g5575.t1,711,62,1274,1209,3253,3330,3394,889,2095,183
Pocillopora_acuta_HIv2___RNAseq.g5577.t1b,907,874,0,0,247,0,0,4,151,0
Pocillopora_acuta_HIv2___RNAseq.g5577.t1a,729,280,792,0,1146,340,825,1154,1081,0
Pocillopora_acuta_HIv2___RNAseq.g5578.t1,80,0,627,85,1047,122,0,165,0,2183
Pocillopora_acuta_HIv2___RNAseq.g5579.t1,24,748,491,1068,789,1063,0,2524,700,0
Pocillopora_acuta_HIv2___RNAseq.g5580.t1,967,1608,1581,1391,2709,819,3919,621,227,0
Pocillopora_acuta_HIv2___TS.g8704.t2,366,10,91,0,218,0,464,92,885,0
Pocillopora_acuta_HIv2___RNAseq.g5584.t1,1,0,0,0,3,0,2,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g5585.t1,56,235,113,247,160,89,131,56,98,131
Pocillopora_acuta_HIv2___RNAseq.g5591.t1,86,29,9,195,141,435,245,202,33,161
Pocillopora_acuta_HIv2___RNAseq.g5601.t1,3637,1635,3069,817,4437,2700,2809,3230,2190,2680
Pocillopora_acuta_HIv2___TS.g8725.t1,19,0,102,0,323,395,10,221,545,0
Pocillopora_acuta_HIv2___TS.g8726.t1a,342,273,2093,1511,3190,773,3070,2462,0,0
Pocillopora_acuta_HIv2___RNAseq.g5614.t1,0,0,0,0,25,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8726.t1b,378,0,0,0,17,366,0,717,0,0
Pocillopora_acuta_HIv2___RNAseq.g5604.t1,24,0,0,0,126,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8755.t2,0,133,321,95,1044,0,0,0,216,79
Pocillopora_acuta_HIv2___RNAseq.g5624.t1,0,0,0,0,0,0,0,0,0,12
Pocillopora_acuta_HIv2___RNAseq.g5625.t1,0,0,34,0,24,0,0,13,0,0
Pocillopora_acuta_HIv2___RNAseq.g5627.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8751.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8752.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5628.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8754.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5626.t1,104,60,43,24,64,95,0,68,160,146
Pocillopora_acuta_HIv2___RNAseq.g5634.t1,267,0,0,333,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5635.t1,271,172,519,320,545,601,0,478,0,0
Pocillopora_acuta_HIv2___RNAseq.g5636.t1,22,0,0,0,23,0,0,21,0,155
Pocillopora_acuta_HIv2___RNAseq.g5637.t1,949,0,335,0,114,948,0,922,0,0
Pocillopora_acuta_HIv2___TS.g8763.t3,0,305,248,0,167,0,305,42,1650,0
Pocillopora_acuta_HIv2___RNAseq.g5641.t1,96,0,371,396,87,0,2001,346,0,0
Pocillopora_acuta_HIv2___RNAseq.g5657.t1a,0,0,7,0,26,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8768.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5643.t1,549,0,34,0,878,0,0,478,0,79
Pocillopora_acuta_HIv2___RNAseq.g5670.t1,16,66,19,0,99,0,0,46,0,0
Pocillopora_acuta_HIv2___RNAseq.g5682.t1,258,207,303,409,1170,1131,640,514,0,0
Pocillopora_acuta_HIv2___RNAseq.g5683.t2,566,515,594,0,564,199,0,776,0,0
Pocillopora_acuta_HIv2___RNAseq.g5684.t1,20,0,0,0,291,0,0,109,2,0
Pocillopora_acuta_HIv2___RNAseq.g5686.t1,0,0,10,0,0,572,0,719,0,0
Pocillopora_acuta_HIv2___RNAseq.g5687.t1,0,235,165,226,500,1040,1831,1531,0,0
Pocillopora_acuta_HIv2___RNAseq.g5688.t1,36,227,0,147,281,549,0,821,0,0
Pocillopora_acuta_HIv2___RNAseq.g5680.t1,6755,4169,4857,3297,5142,6047,2155,8561,7821,256
Pocillopora_acuta_HIv2___RNAseq.g5681.t1,941,866,700,118,1852,392,266,1118,2066,492
Pocillopora_acuta_HIv2___RNAseq.g5689.t1,1420,16,2638,30,1170,827,1479,1689,265,0
Pocillopora_acuta_HIv2___TS.g8817.t1,4,26,720,0,31,209,0,723,49,0
Pocillopora_acuta_HIv2___TS.g8820.t2,233,842,141,0,233,442,1378,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5690.t1,1336,0,276,1317,829,512,0,3064,1533,0
Pocillopora_acuta_HIv2___RNAseq.g5692.t1,1185,945,701,758,923,600,1385,786,536,114
Pocillopora_acuta_HIv2___RNAseq.g5693.t1,201,0,420,138,390,87,261,340,11,0
Pocillopora_acuta_HIv2___RNAseq.g5694.t1,230,256,655,140,627,311,0,451,298,0
Pocillopora_acuta_HIv2___RNAseq.g5696.t1,27,0,567,312,1606,247,121,502,12,64
Pocillopora_acuta_HIv2___TS.g8823.t2,924,149,60,1162,388,863,1291,1027,0,0
Pocillopora_acuta_HIv2___RNAseq.g5700.t1,0,157,4,439,218,0,0,65,0,0
Pocillopora_acuta_HIv2___RNAseq.g5699.t1,954,1811,645,1736,1020,943,839,1140,1203,793
Pocillopora_acuta_HIv2___RNAseq.g12508.t1,0,0,0,20,70,5,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g12509.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12510.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15118.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15119.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15120.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12512.t1,0,3,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15122.t3,2086,1001,1142,1325,3682,3600,0,3834,0,0
Pocillopora_acuta_HIv2___RNAseq.g12514.t1,5063,112,4610,1571,6013,522,123,8156,594,56
Pocillopora_acuta_HIv2___RNAseq.g12518.t1,482,3,359,130,300,78,0,274,35,0
Pocillopora_acuta_HIv2___RNAseq.g12521.t1,5,0,7,0,0,0,0,17,0,0
Pocillopora_acuta_HIv2___RNAseq.g12516.t1b,0,0,150,0,0,0,0,78,0,0
Pocillopora_acuta_HIv2___RNAseq.g12516.t1a,1615,101,832,1071,2616,1754,752,2116,0,29
Pocillopora_acuta_HIv2___RNAseq.g12517.t1,4667,672,2937,2689,5268,2080,3590,7099,2836,599
Pocillopora_acuta_HIv2___TS.g15133.t1,7,3,0,157,11,0,8,32,0,0
Pocillopora_acuta_HIv2___TS.g15134.t1,2847,2575,5860,214,6665,1378,533,7708,1588,91
Pocillopora_acuta_HIv2___TS.g15135.t1,907,499,2713,503,6151,1237,2205,4351,2853,0
Pocillopora_acuta_HIv2___RNAseq.g12526.t1,690,111,227,27,8,1906,0,964,54,20
Pocillopora_acuta_HIv2___RNAseq.g12528.t1,20,0,617,0,290,11,0,554,0,323
Pocillopora_acuta_HIv2___RNAseq.g12529.t1,1118,0,799,0,696,0,421,773,0,0
Pocillopora_acuta_HIv2___TS.g15143.t1,256,0,0,138,0,0,215,558,0,0
Pocillopora_acuta_HIv2___RNAseq.g12537.t1,111,266,0,1427,0,406,0,585,0,0
Pocillopora_acuta_HIv2___RNAseq.g12530.t1,1153,0,504,0,217,367,0,924,232,2618
Pocillopora_acuta_HIv2___RNAseq.g12531.t1,358,52,0,530,298,762,0,150,0,0
Pocillopora_acuta_HIv2___RNAseq.g12539.t1,2385,1029,1372,1226,2528,2667,2995,4557,3011,107
Pocillopora_acuta_HIv2___RNAseq.g12540.t1,1060,995,1147,850,1693,900,5293,3403,1016,801
Pocillopora_acuta_HIv2___RNAseq.g12541.t1,203,0,606,138,808,133,1383,599,0,0
Pocillopora_acuta_HIv2___RNAseq.g12545.t1,16,0,0,84,0,0,0,7,409,0
Pocillopora_acuta_HIv2___RNAseq.g12544.t1,1206,111,1024,289,1149,177,7,1755,0,0
Pocillopora_acuta_HIv2___RNAseq.g12546.t1,405,0,415,0,44,0,0,241,0,0
Pocillopora_acuta_HIv2___TS.g15158.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12548.t1a,0,0,0,0,0,0,0,73,0,0
Pocillopora_acuta_HIv2___RNAseq.g12548.t1b,78,0,245,0,115,0,0,1118,261,0
Pocillopora_acuta_HIv2___RNAseq.g12552.t1,57,337,9,0,52,170,70,712,0,0
Pocillopora_acuta_HIv2___RNAseq.g12553.t1,135,0,841,11,1310,108,0,1231,0,0
Pocillopora_acuta_HIv2___RNAseq.g12554.t1,150,0,1189,287,547,0,505,174,0,1165
Pocillopora_acuta_HIv2___RNAseq.g12555.t1,0,114,120,0,119,288,0,448,9,0
Pocillopora_acuta_HIv2___RNAseq.g12556.t1,483,0,120,81,640,538,0,554,0,0
Pocillopora_acuta_HIv2___RNAseq.g12557.t1,171,302,0,0,233,330,0,20,0,0
Pocillopora_acuta_HIv2___RNAseq.g12558.t2,514,500,612,802,2014,0,0,762,0,0
Pocillopora_acuta_HIv2___RNAseq.g12559.t1,85,0,292,0,373,0,0,257,0,0
Pocillopora_acuta_HIv2___RNAseq.g12560.t1,0,0,324,0,340,0,0,279,1104,0
Pocillopora_acuta_HIv2___TS.g15172.t1,358,618,0,1209,988,1001,400,309,0,149
Pocillopora_acuta_HIv2___RNAseq.g12563.t1,166,0,89,454,0,92,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12542.t1,22847,15340,17122,12256,26733,24805,24371,31847,18413,9324
Pocillopora_acuta_HIv2___RNAseq.4589_t,6986,3506,9978,2657,13123,6822,1292,12490,7416,1871
Pocillopora_acuta_HIv2___RNAseq.g12566.t1,14,0,585,283,686,0,144,154,539,0
Pocillopora_acuta_HIv2___RNAseq.g12565.t1,885,950,1227,483,1565,843,3666,279,620,1026
Pocillopora_acuta_HIv2___RNAseq.g12569.t1,18,0,0,0,1153,0,669,562,0,0
Pocillopora_acuta_HIv2___RNAseq.g12570.t2,435,0,563,0,3,28,9,1022,0,93
Pocillopora_acuta_HIv2___RNAseq.g12571.t1,66,137,201,0,348,0,0,44,359,0
Pocillopora_acuta_HIv2___RNAseq.g12572.t1,4630,615,3181,0,5165,0,0,8791,3676,264
Pocillopora_acuta_HIv2___RNAseq.g12573.t1,11968,1644,9957,161,16525,32,2,25431,12617,197
Pocillopora_acuta_HIv2___RNAseq.g12576.t1,354,323,1484,1757,1271,1255,39,1653,154,0
Pocillopora_acuta_HIv2___RNAseq.g12580.t1,6,154,10,0,227,0,0,237,164,0
Pocillopora_acuta_HIv2___TS.g15186.t1,8505,3590,3889,5942,8143,6101,7162,6522,3197,3579
Pocillopora_acuta_HIv2___RNAseq.g12581.t1,2,0,35,0,27,6,0,12,0,0
Pocillopora_acuta_HIv2___TS.g15194.t1,0,0,0,0,7,0,0,9,0,0
Pocillopora_acuta_HIv2___RNAseq.g12578.t1,826,0,1021,672,266,0,642,323,244,0
Pocillopora_acuta_HIv2___RNAseq.g12582.t1,7,1,16,2,47,16,0,20,10,1
Pocillopora_acuta_HIv2___TS.g15202.t1,0,0,0,0,10,1,0,13,2,0
Pocillopora_acuta_HIv2___RNAseq.g12593.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12584.t1,36,1,1,1,29,29,0,12,22,1
Pocillopora_acuta_HIv2___RNAseq.g12585.t1,19,0,0,0,16,1,0,16,1,0
Pocillopora_acuta_HIv2___RNAseq.g12586.t1,35,1,93,0,123,2,0,33,2,0
Pocillopora_acuta_HIv2___RNAseq.g12587.t1,63,1,12,1,39,26,0,27,2,9
Pocillopora_acuta_HIv2___RNAseq.g12588.t1,3,1,7,0,21,1,0,17,4,0
Pocillopora_acuta_HIv2___RNAseq.g12589.t1,5,7,23,0,7,6,0,19,18,0
Pocillopora_acuta_HIv2___RNAseq.g12590.t1,25,1,60,1,52,7,0,56,1,5
Pocillopora_acuta_HIv2___RNAseq.g12592.t1,76,0,31,0,11,2,0,7,20,3
Pocillopora_acuta_HIv2___RNAseq.g12594.t1,5,5,19,0,7,5,0,10,1,2
Pocillopora_acuta_HIv2___RNAseq.g12595.t1,14,115,50,1,104,373,0,144,424,28
Pocillopora_acuta_HIv2___RNAseq.g12596.t1,3,536,204,0,168,133,0,585,281,0
Pocillopora_acuta_HIv2___RNAseq.g12597.t1,523,672,504,0,1181,739,0,762,392,0
Pocillopora_acuta_HIv2___RNAseq.g12598.t1,209,117,0,0,241,0,0,114,0,0
Pocillopora_acuta_HIv2___RNAseq.g12600.t1,1471,1006,919,758,1004,1086,1112,2596,60,989
Pocillopora_acuta_HIv2___RNAseq.g12601.t1,447,754,727,609,985,160,869,634,151,295
Pocillopora_acuta_HIv2___RNAseq.g12602.t1,647,34,79,33,337,181,0,448,0,0
Pocillopora_acuta_HIv2___RNAseq.g12603.t1,316,0,0,41,180,0,0,582,0,0
Pocillopora_acuta_HIv2___RNAseq.g12604.t1,54,125,555,286,319,392,0,874,569,0
Pocillopora_acuta_HIv2___RNAseq.g12605.t1,1133,1484,1055,1107,15,0,1101,468,104,0
Pocillopora_acuta_HIv2___RNAseq.g12607.t1,682,591,443,248,1303,1482,185,271,198,0
Pocillopora_acuta_HIv2___RNAseq.g12610.t1,1064,396,1309,669,543,220,899,1316,539,675
Pocillopora_acuta_HIv2___RNAseq.g12611.t1,562,267,1062,310,4116,134,59,1745,0,0
Pocillopora_acuta_HIv2___TS.g15223.t1,0,614,339,0,0,0,0,629,2038,0
Pocillopora_acuta_HIv2___RNAseq.g12613.t1,12,0,0,0,0,0,0,58,0,0
Pocillopora_acuta_HIv2___RNAseq.g12614.t2,501,437,952,0,1088,15,81,508,2408,92
Pocillopora_acuta_HIv2___RNAseq.g12615.t1,109,0,296,149,24,253,120,552,68,0
Pocillopora_acuta_HIv2___RNAseq.g12616.t1,43,18,0,0,125,0,0,105,43,41
Pocillopora_acuta_HIv2___RNAseq.g12617.t1,394,0,62,0,251,21,0,220,31,0
Pocillopora_acuta_HIv2___RNAseq.g12618.t1,199,0,66,0,93,0,0,77,0,0
Pocillopora_acuta_HIv2___RNAseq.g12619.t1,277,17,269,10,206,290,0,57,633,0
Pocillopora_acuta_HIv2___TS.g15230.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12620.t1,80,0,0,0,31,0,0,69,481,0
Pocillopora_acuta_HIv2___TS.g15232.t1b,65,217,214,77,569,159,0,56,59,0
Pocillopora_acuta_HIv2___RNAseq.g12621.t1,56,217,169,489,134,0,267,206,0,0
Pocillopora_acuta_HIv2___TS.g15232.t1a,62,0,574,197,218,20,0,101,763,0
Pocillopora_acuta_HIv2___RNAseq.g12624.t1,560,653,810,947,1851,1010,904,1592,1893,0
Pocillopora_acuta_HIv2___RNAseq.g12625.t1,778,634,78,0,1787,313,86,1085,66,3
Pocillopora_acuta_HIv2___TS.g15235.t1,0,0,0,0,357,177,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12627.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12628.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12629.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12630.t1,0,0,0,0,0,0,0,0,12,0
Pocillopora_acuta_HIv2___RNAseq.g12631.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12632.t1,0,0,12,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12633.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12634.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12635.t1,0,0,0,0,0,3,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12636.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15246.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15247.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15248.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15250.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12637.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12639.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12640.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12640.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12640.t1c,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15254.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12638.t1,23,0,14,15,15,0,13,7,0,0
Pocillopora_acuta_HIv2___RNAseq.g12644.t1,197,0,0,102,138,601,0,350,0,1
Pocillopora_acuta_HIv2___RNAseq.g12645.t1,62,55,699,759,767,506,97,236,447,0
Pocillopora_acuta_HIv2___RNAseq.g12642.t1,561,23,305,0,184,762,0,45,157,0
Pocillopora_acuta_HIv2___RNAseq.g12643.t1,1193,1202,1563,0,2003,935,2081,1825,536,0
Pocillopora_acuta_HIv2___RNAseq.g12647.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12648.t1,112,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12650.t1,9,6,160,43,946,333,58,479,40,165
Pocillopora_acuta_HIv2___RNAseq.g12651.t1,283,0,143,13,107,444,0,192,0,0
Pocillopora_acuta_HIv2___TS.g15268.t1,0,202,189,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12654.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15270.t1,0,0,1,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12657.t1,14,0,9,19,24,0,0,15,0,8
Pocillopora_acuta_HIv2___RNAseq.g12660.t1,208,0,0,0,181,0,0,100,526,0
Pocillopora_acuta_HIv2___RNAseq.g12661.t1a,972,485,290,117,1020,1046,686,1069,1096,726
Pocillopora_acuta_HIv2___RNAseq.g12661.t1b,518,832,950,70,556,1198,127,1079,603,249
Pocillopora_acuta_HIv2___RNAseq.g12665.t1,306,0,526,350,235,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12666.t1,152,188,935,434,628,54,0,272,0,0
Pocillopora_acuta_HIv2___RNAseq.g12667.t2,553,236,771,0,554,20,2018,497,139,0
Pocillopora_acuta_HIv2___RNAseq.g12670.t1,0,0,16,22,31,5,0,18,16,12
Pocillopora_acuta_HIv2___RNAseq.g12669.t1,209,0,0,0,0,0,0,0,3,0
Pocillopora_acuta_HIv2___TS.g15285.t1,393,53,90,155,1328,0,1666,351,797,0
Pocillopora_acuta_HIv2___TS.g15287.t2,1148,1096,76,17,0,1165,0,302,0,0
Pocillopora_acuta_HIv2___TS.g15290.t1,896,0,1025,0,0,0,0,546,0,0
Pocillopora_acuta_HIv2___TS.g15293.t2,3,468,284,0,0,0,0,201,0,0
Pocillopora_acuta_HIv2___TS.g15294.t1,158,527,0,615,0,73,0,404,609,0
Pocillopora_acuta_HIv2___TS.g15291.t2,8462,6742,6300,6013,10500,9855,10030,9087,8817,4148
Pocillopora_acuta_HIv2___RNAseq.g12678.t1,673,2067,2298,161,1059,1116,803,1470,1463,2036
Pocillopora_acuta_HIv2___RNAseq.g12681.t1,147,167,385,20,817,22,0,211,0,0
Pocillopora_acuta_HIv2___RNAseq.g12682.t1,1145,1107,2157,450,4614,14,40,2494,2054,0
Pocillopora_acuta_HIv2___RNAseq.g12695.t1,3,0,868,0,383,0,0,118,1619,0
Pocillopora_acuta_HIv2___RNAseq.g12696.t1,0,85,690,0,209,154,0,67,15,91
Pocillopora_acuta_HIv2___RNAseq.g12702.t1,3,0,0,0,0,0,63,741,0,0
Pocillopora_acuta_HIv2___RNAseq.g12687.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15304.t1,0,0,0,0,0,33,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15305.t1,0,0,71,0,76,0,0,26,0,15
Pocillopora_acuta_HIv2___TS.g15306.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12691.t1,0,52,205,58,9,58,0,0,14,0
Pocillopora_acuta_HIv2___TS.g15308.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15309.t1,0,0,94,0,115,0,0,83,0,0
Pocillopora_acuta_HIv2___RNAseq.g12694.t1,0,89,316,0,74,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12699.t1,0,102,264,80,277,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12700.t1,0,0,46,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12701.t1,35,3,0,0,0,0,0,304,0,0
Pocillopora_acuta_HIv2___TS.g15320.t1,298,0,814,0,128,460,0,227,0,0
Pocillopora_acuta_HIv2___RNAseq.g12684.t1,2754,875,2632,1317,3526,2518,3033,4364,1468,589
Pocillopora_acuta_HIv2___TS.g15299.t1,50,0,21,0,0,0,94,131,0,0
Pocillopora_acuta_HIv2___TS.g15300.t1,91,0,75,109,34,218,53,136,152,0
Pocillopora_acuta_HIv2___TS.g15301.t1,44,27,56,64,578,207,375,378,32,0
Pocillopora_acuta_HIv2___TS.g15302.t3,2086,676,317,985,1641,1976,1463,2307,682,13
Pocillopora_acuta_HIv2___RNAseq.g12707.t1,710,1345,62,895,876,168,154,907,0,0
Pocillopora_acuta_HIv2___RNAseq.g12709.t2,332,198,727,1057,665,1489,384,1160,1131,889
Pocillopora_acuta_HIv2___TS.g15327.t1,430,52,628,252,2261,1018,492,2008,59,0
Pocillopora_acuta_HIv2___RNAseq.g12721.t1,0,0,0,0,0,0,0,374,0,0
Pocillopora_acuta_HIv2___RNAseq.g12725.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15328.t1,979,707,2690,115,1752,699,0,2365,3072,0
Pocillopora_acuta_HIv2___TS.g15329.t1,1266,376,1215,0,4836,32,0,1379,855,0
Pocillopora_acuta_HIv2___TS.g15351.t1,32,0,163,38,47,0,0,820,0,0
Pocillopora_acuta_HIv2___RNAseq.g12734.t1,209,284,626,0,527,0,0,600,44,0
Pocillopora_acuta_HIv2___TS.g15348.t1,5580,1935,6387,3325,10210,3045,2634,7155,7505,258
Pocillopora_acuta_HIv2___RNAseq.g12738.t1,60,99,59,34,89,75,0,45,12,27
Pocillopora_acuta_HIv2___RNAseq.g12737.t1,1082,420,2720,993,1281,385,130,1791,574,89
Pocillopora_acuta_HIv2___RNAseq.4781_t,110,0,0,0,122,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.4782_t,203,0,211,69,563,0,0,592,587,0
Pocillopora_acuta_HIv2___RNAseq.g12744.t1,35,5,197,455,142,0,291,140,654,0
Pocillopora_acuta_HIv2___RNAseq.g12745.t1,207,988,155,1876,874,1870,4808,3934,0,247
Pocillopora_acuta_HIv2___RNAseq.g12746.t1,639,1209,935,947,628,0,298,283,1665,356
Pocillopora_acuta_HIv2___RNAseq.g12748.t1,9,0,139,0,25,0,0,130,0,0
Pocillopora_acuta_HIv2___RNAseq.g12749.t1,102,343,216,336,1135,106,0,1042,1519,297
Pocillopora_acuta_HIv2___RNAseq.g12750.t1,31,0,0,0,0,0,0,617,0,0
Pocillopora_acuta_HIv2___RNAseq.g12751.t1,540,0,0,0,0,0,0,336,0,0
Pocillopora_acuta_HIv2___RNAseq.g12752.t1,927,31,812,0,1838,0,0,2546,113,0
Pocillopora_acuta_HIv2___RNAseq.g12777.t1,52,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15389.t1,12,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15397.t3,166,0,213,0,0,0,0,88,112,0
Pocillopora_acuta_HIv2___RNAseq.g12780.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15392.t1a,0,24,197,54,0,0,7,102,0,29
Pocillopora_acuta_HIv2___TS.g15392.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15393.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15390.t1,23,0,0,0,0,0,0,0,41,0
Pocillopora_acuta_HIv2___TS.g15391.t1,99,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12784.t1,181,155,0,0,141,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12790.t1,0,0,0,0,0,0,0,0,28,0
Pocillopora_acuta_HIv2___TS.g15401.t1,0,0,0,0,0,0,0,0,36,0
Pocillopora_acuta_HIv2___TS.g15402.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12792.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15403.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15404.t1,198,0,0,0,0,0,0,347,0,0
Pocillopora_acuta_HIv2___RNAseq.g12796.t1,139,0,45,0,794,0,0,1639,0,0
Pocillopora_acuta_HIv2___RNAseq.g12797.t1,121,1179,778,0,937,737,0,778,33,0
Pocillopora_acuta_HIv2___RNAseq.g12755.t1,0,0,90,25,916,0,0,283,0,0
Pocillopora_acuta_HIv2___RNAseq.g12756.t1,0,0,0,0,189,0,0,396,3,0
Pocillopora_acuta_HIv2___RNAseq.g12758.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15373.t1,0,0,0,0,5,27,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.4802_t,0,0,0,0,28,0,0,11,0,0
Pocillopora_acuta_HIv2___TS.g15375.t1,0,0,0,0,22,18,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12765.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12766.t1,0,0,17,0,0,493,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15378.t1,0,0,0,0,6,30,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.4809_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15379.t1,0,0,0,0,22,15,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.4814_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.4816_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12771.t1,0,0,0,0,0,118,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.4818_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15383.t1,0,0,0,0,0,15,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15385.t1,0,0,0,0,0,0,0,0,0,0
