gene_id,LCM_15,LCM_16,LCM_20,LCM_21,LCM_26,LCM_27,LCM_4,LCM_5,LCM_8,LCM_9
Pocillopora_acuta_HIv2___RNAseq.g13295.t3,0,0,0,0,209,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13296.t1,0,0,24,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13298.t1,0,0,0,0,0,0,0,872,0,0
Pocillopora_acuta_HIv2___RNAseq.g13299.t1,0,539,83,0,807,0,0,0,0,1345
Pocillopora_acuta_HIv2___RNAseq.g13300.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13301.t1,0,0,0,256,102,14,0,184,203,0
Pocillopora_acuta_HIv2___RNAseq.g13302.t1,0,0,0,403,335,93,0,109,0,0
Pocillopora_acuta_HIv2___RNAseq.g13314.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13325.t1,0,0,19,0,0,207,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13349.t1,0,0,0,99,31,0,0,134,0,0
Pocillopora_acuta_HIv2___RNAseq.g13350.t1,0,0,0,0,1,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13351.t1,0,0,0,0,0,0,0,17,0,0
Pocillopora_acuta_HIv2___RNAseq.g13381.t1,0,0,0,0,0,0,0,62,0,0
Pocillopora_acuta_HIv2___RNAseq.g13384.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13538.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13539.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13541.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11998.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13542.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11999.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13543.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13544.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13545.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13546.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12005.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13547.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13548.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13556.t1,0,430,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13568.t1,0,0,0,0,0,39,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13571.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13575.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12050.t1,0,138,0,565,0,480,106,0,0,386
Pocillopora_acuta_HIv2___RNAseq.g13588.t1,0,172,0,183,0,0,3,0,0,0
Pocillopora_acuta_HIv2___TS.g12052.t1b,0,2,0,0,340,432,178,63,0,0
Pocillopora_acuta_HIv2___RNAseq.g13590.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13590.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13590.t1c,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13591.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13594.t1,0,0,0,0,0,916,0,318,0,0
Pocillopora_acuta_HIv2___RNAseq.g13595.t1,0,0,359,0,410,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13600.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12065.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.5502_t,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13610.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12078.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13611.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12085.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13625.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12094.t2,0,0,149,239,0,0,188,176,130,0
Pocillopora_acuta_HIv2___RNAseq.g13631.t1,0,0,0,0,4,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13632.t1,0,0,0,0,16,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12097.t1a,0,0,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12097.t1b,0,0,0,1,0,0,1,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13647.t1,0,0,0,380,0,46,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13649.t1,0,0,456,218,0,70,1,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g13656.t1,0,0,14,0,0,0,582,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13657.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13660.t1,0,0,0,0,0,637,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13661.t1,0,0,0,0,0,0,0,51,0,0
Pocillopora_acuta_HIv2___TS.g12128.t2,0,0,840,0,0,938,0,88,0,0
Pocillopora_acuta_HIv2___TS.g12132.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12134.t1,0,0,75,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12141.t1,0,0,0,0,0,0,42,453,0,0
Pocillopora_acuta_HIv2___RNAseq.g13691.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12183.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13722.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13722.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12192.t1,0,0,7,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13727.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13728.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12195.t1,0,0,99,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13730.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13731.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13732.t1,0,0,0,0,0,0,0,0,8,0
Pocillopora_acuta_HIv2___RNAseq.g13738.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13739.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13740.t1,0,0,0,0,0,0,0,201,0,0
Pocillopora_acuta_HIv2___RNAseq.g13741.t1,0,0,0,0,23,0,0,60,0,0
Pocillopora_acuta_HIv2___TS.g12210.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13743.t1,0,0,0,0,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g13745.t1,0,109,237,0,0,0,192,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13747.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13748.t1,0,223,0,0,105,0,0,20,138,0
Pocillopora_acuta_HIv2___RNAseq.g13750.t1,0,0,0,0,0,0,0,0,0,240
Pocillopora_acuta_HIv2___RNAseq.g13751.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13753.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12222.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13755.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13763.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13764.t1,0,0,0,0,164,0,0,319,0,0
Pocillopora_acuta_HIv2___RNAseq.g13765.t1,0,0,11,0,0,0,0,31,0,0
Pocillopora_acuta_HIv2___RNAseq.g13770.t2,0,102,0,0,1124,470,421,83,0,0
Pocillopora_acuta_HIv2___RNAseq.g13772.t1,0,0,0,0,423,0,0,59,0,0
Pocillopora_acuta_HIv2___RNAseq.g13775.t1,0,0,0,0,0,8,6,4,0,0
Pocillopora_acuta_HIv2___RNAseq.g13777.t1,0,14,0,0,0,9,40,0,0,0
Pocillopora_acuta_HIv2___TS.g12250.t1,0,0,0,38,2,0,15,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13781.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13784.t1,0,332,0,26,60,230,345,0,0,89
Pocillopora_acuta_HIv2___RNAseq.g13794.t1,0,0,0,0,0,0,1110,0,0,0
Pocillopora_acuta_HIv2___TS.g12267.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12290.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12291.t1,0,0,0,0,0,32,0,46,0,0
Pocillopora_acuta_HIv2___RNAseq.g13822.t1,0,0,417,0,653,171,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12300.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13825.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13827.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13829.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13829.t1b,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12311.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12314.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12315.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13839.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13840.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12319.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12331.t1,0,274,502,438,152,391,0,2069,33,828
Pocillopora_acuta_HIv2___RNAseq.5744_t,0,0,345,227,0,0,0,22,0,0
Pocillopora_acuta_HIv2___RNAseq.g13863.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13864.t1,0,0,228,0,0,0,0,148,0,0
Pocillopora_acuta_HIv2___TS.g12344.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13901.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13902.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13904.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12386.t1,0,0,32,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13905.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13907.t1,0,0,0,0,29,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13908.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13909.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13910.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13911.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13912.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13913.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13914.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13915.t1,0,359,325,0,158,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13916.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13917.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13918.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13919.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13920.t1,0,5,5,10,1,22,4,8,0,10
Pocillopora_acuta_HIv2___TS.g12404.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12405.t1,0,177,0,168,0,175,0,0,0,1
Pocillopora_acuta_HIv2___RNAseq.g13927.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13931.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13932.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13933.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13934.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13935.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13959.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12440.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13960.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13966.t1,0,0,358,0,43,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.5865_t,0,749,444,0,0,229,0,0,591,0
Pocillopora_acuta_HIv2___TS.g12455.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12456.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13979.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13993.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13994.t1,0,242,0,23,0,448,0,0,38,0
Pocillopora_acuta_HIv2___TS.g12475.t1,0,7,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13997.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12477.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12478.t4,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12479.t1,0,0,0,0,0,0,0,2126,0,0
Pocillopora_acuta_HIv2___TS.g12480.t1,0,0,23,0,80,0,0,273,0,0
Pocillopora_acuta_HIv2___RNAseq.g14001.t1,0,0,123,0,54,0,1654,430,0,0
Pocillopora_acuta_HIv2___RNAseq.g14002.t1,0,0,0,0,397,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14004.t1,0,0,1,0,1,0,0,48,0,0
Pocillopora_acuta_HIv2___RNAseq.g14005.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14006.t1,0,21,0,0,0,51,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14073.t1,0,104,0,8,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14082.t1,0,3,749,0,704,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g14083.t1,0,355,695,0,1719,1000,390,2554,705,1041
Pocillopora_acuta_HIv2___RNAseq.g14089.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14091.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12572.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14093.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.5999_t,0,15,4,0,16,0,0,11,0,21
Pocillopora_acuta_HIv2___RNAseq.g14106.t1,0,106,31,103,0,60,0,125,292,27
Pocillopora_acuta_HIv2___RNAseq.g14108.t1,0,0,0,0,2,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14114.t2a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14118.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12602.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14124.t1,0,0,776,440,1663,0,0,1472,31,1196
Pocillopora_acuta_HIv2___RNAseq.g14128.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14129.t1,0,0,0,0,0,0,0,131,0,0
Pocillopora_acuta_HIv2___RNAseq.g14130.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14131.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14132.t1,0,0,0,0,339,0,0,37,0,0
Pocillopora_acuta_HIv2___RNAseq.g14134.t1,0,0,0,0,0,258,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14138.t1,0,0,0,0,0,0,0,0,0,70
Pocillopora_acuta_HIv2___RNAseq.g14139.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14140.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14143.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12622.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14145.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14176.t1,0,596,714,2510,138,830,0,494,0,0
Pocillopora_acuta_HIv2___TS.g12658.t2a,0,0,0,0,89,0,0,691,0,0
Pocillopora_acuta_HIv2___TS.g12658.t2b,0,0,48,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12658.t2c,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14181.t1,0,0,1008,0,143,212,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14182.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14193.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14198.t1,0,0,0,0,409,0,0,283,0,0
Pocillopora_acuta_HIv2___RNAseq.g14201.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12681.t1,0,0,97,0,0,122,0,93,0,0
Pocillopora_acuta_HIv2___RNAseq.g14202.t1,0,1,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14212.t1,0,0,0,0,0,61,0,25,0,0
Pocillopora_acuta_HIv2___RNAseq.g14213.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14214.t1,0,0,171,0,0,0,0,496,0,0
Pocillopora_acuta_HIv2___RNAseq.g14215.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12697.t2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14218.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12700.t1,0,0,2,0,0,4,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14223.t1,0,0,0,0,31,25,0,28,0,0
Pocillopora_acuta_HIv2___RNAseq.g14224.t1,0,27,0,0,109,0,207,314,33,0
Pocillopora_acuta_HIv2___RNAseq.g14229.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14230.t1,0,0,0,0,358,57,0,268,0,0
Pocillopora_acuta_HIv2___TS.g12711.t1,0,31,0,0,0,20,0,0,0,36
Pocillopora_acuta_HIv2___RNAseq.g14233.t1,0,0,0,0,1,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14237.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14239.t1,0,0,89,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14245.t1,0,94,258,0,337,0,956,638,1236,0
Pocillopora_acuta_HIv2___TS.g12730.t1,0,3,1,0,1,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14249.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14253.t1,0,2048,0,2586,0,966,2837,0,0,1086
Pocillopora_acuta_HIv2___RNAseq.g14254.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14255.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14279.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12762.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12763.t1,0,0,20,0,0,53,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14282.t1,0,0,87,0,0,0,0,58,0,0
Pocillopora_acuta_HIv2___TS.g12765.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12765.t1b,0,0,16,0,2,0,32,16,0,0
Pocillopora_acuta_HIv2___RNAseq.g14288.t1,0,0,0,0,0,178,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14289.t1,0,0,0,44,8,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14291.t1,0,0,82,0,0,93,0,0,68,148
Pocillopora_acuta_HIv2___RNAseq.g14293.t1,0,0,0,0,0,20,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12773.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14294.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14294.t1b,0,0,0,0,0,1,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14294.t1c,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14295.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14319.t1,0,0,0,0,38,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14322.t1,0,0,19,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12827.t1,0,0,8,0,35,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14345.t2a,0,44,0,136,0,0,0,261,0,0
Pocillopora_acuta_HIv2___RNAseq.g14353.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14354.t1,0,1992,0,701,122,2046,2077,832,0,5
Pocillopora_acuta_HIv2___RNAseq.g14359.t1,0,693,130,208,85,600,544,336,66,1344
Pocillopora_acuta_HIv2___RNAseq.g14363.t1,0,0,0,0,25,15,0,0,0,85
Pocillopora_acuta_HIv2___TS.g12848.t1,0,759,51,747,276,3429,2674,0,0,1216
Pocillopora_acuta_HIv2___TS.g12849.t1,0,0,0,0,0,17,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14367.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12852.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14369.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12856.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14371.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14372.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14378.t1,0,110,0,270,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14379.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14381.t1,0,0,0,0,0,0,0,20,0,0
Pocillopora_acuta_HIv2___RNAseq.g15184.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15185.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15186.t1,0,0,0,129,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15191.t1a,0,0,0,0,0,240,2368,20,0,0
Pocillopora_acuta_HIv2___RNAseq.g15198.t1,0,124,0,31,0,308,0,28,0,0
Pocillopora_acuta_HIv2___RNAseq.g15199.t1,0,0,63,0,0,0,0,311,0,0
Pocillopora_acuta_HIv2___RNAseq.g15202.t1,0,0,0,0,63,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27802.t1a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27803.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27804.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27811.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15223.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27812.t1,0,44,0,0,0,0,39,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15248.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15249.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27842.t2a,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27849.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15260.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15267.t1,0,0,0,0,67,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15270.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15271.t1,0,1,0,0,6,2,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15272.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15273.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15274.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15275.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27866.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15276.t1,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15277.t1,0,0,0,0,103,0,0,0,0,0
