"","LCM_1","LCM_11","LCM_12","LCM_17","LCM_18","LCM_24","LCM_25","LCM_3","LCM_32","LCM_33"
"Pocillopora_acuta_HIv2___RNAseq.g27596.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27597.t1",NA,NA,NA,NA,NA,9.80952381,14,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27598.t1",0,NA,NA,0,0,8,2.545454545,NA,20,NA
"Pocillopora_acuta_HIv2___RNAseq.g27599.t1",77.2,NA,NA,0,NA,2.242424242,0,25,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27600.t1",0,NA,NA,NA,NA,2.25,20,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27601.t1",0,NA,0,80,33,0.5517241379,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27602.t1",0,NA,0,NA,14.57142857,1.230769231,3.714285714,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27603.t1",NA,NA,NA,NA,NA,0.6923076923,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27604.t1",NA,NA,NA,NA,37.75,0,NA,NA,20.625,NA
"Pocillopora_acuta_HIv2___RNAseq.g27605.t1",30,22,53.28571429,20.81818182,12,6.7,11.875,27.5,14,25.25
"Pocillopora_acuta_HIv2___RNAseq.213_t",0,0,NA,NA,58.85714286,1.953488372,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27607.t1",NA,NA,NA,NA,28.36363636,17.6875,2.857142857,NA,NA,50
"Pocillopora_acuta_HIv2___RNAseq.g27608.t1",NA,NA,NA,NA,NA,1.851851852,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27609.t1",0,0,0,12.5,0,4.694610778,2.235294118,NA,0,100
"Pocillopora_acuta_HIv2___TS.g10368.t1",NA,NA,NA,NA,15,2.909090909,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10369.t1",1.666666667,0,0.9166666667,6,8.444444444,4.807692308,2.909090909,8.857142857,12.5625,NA
"Pocillopora_acuta_HIv2___TS.g10370.t1",NA,NA,NA,NA,NA,5,44.66666667,0,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g27612.t1",NA,NA,NA,NA,0,2.92,0,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g10372.t1",NA,NA,NA,NA,0,0.7619047619,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10373.t1",0,NA,NA,NA,4.727272727,1.454545455,5,11,66.66666667,100
"Pocillopora_acuta_HIv2___TS.g10374.t1",NA,NA,NA,NA,NA,0.7777777778,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27613.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27614.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10377.t1",NA,NA,27.5,NA,22,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27616.t1",0,NA,0,6,20,1.784313725,11.44444444,2,53.52941176,1.142857143
"Pocillopora_acuta_HIv2___RNAseq.g27617.t1",NA,NA,NA,NA,0,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27618.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27619.t1",NA,0,NA,NA,0,0,3.916666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27620.t1",NA,NA,40,NA,16,10.4,NA,60,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27621.t1",NA,NA,NA,NA,NA,12,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10384.t1",0,NA,NA,NA,10.38888889,1.555555556,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27623.t1",0,0,NA,0,0,1.921568627,2.142857143,50,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27624.t1",NA,NA,NA,NA,NA,1.428571429,NA,NA,0,50
"Pocillopora_acuta_HIv2___TS.g10386.t1",0,3.428571429,NA,0,NA,0.6363636364,NA,6.666666667,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27626.t1",NA,NA,20,NA,1.777777778,0.5238095238,3.6,0,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27627.t1",NA,NA,NA,NA,19,1.666666667,13.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27628.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27629.t1",NA,NA,NA,0,NA,11.36666667,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27630.t1",17.29411765,NA,NA,NA,NA,2.6,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27631.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27632.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27633.t1",NA,20,NA,NA,NA,0,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27634.t1",NA,NA,0,NA,NA,1.470588235,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10393.t1",NA,NA,NA,NA,33,20.95652174,50,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10394.t2",5.84,71.42857143,94,52.18181818,25.86206897,4.492668622,9.338461538,26.23529412,8.230769231,20
"Pocillopora_acuta_HIv2___RNAseq.g27637.t1",0,NA,NA,NA,0,2.945945946,11.42857143,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10396.t1",6,7.777777778,5.818181818,7.75,26.45454545,2.620253165,2.290322581,NA,33.33333333,71.42857143
"Pocillopora_acuta_HIv2___RNAseq.g27639.t1",10.88888889,5.714285714,20,0,25.74,4.910041841,12.35344828,20,8.333333333,100
"Pocillopora_acuta_HIv2___RNAseq.g27640.t1",0,NA,NA,NA,NA,0,25,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27641.t1",NA,NA,NA,20,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27642.t1",NA,20,NA,NA,NA,3.333333333,16,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27643.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27644.t1",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27645.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27646.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27647.t1",3.826086957,0,NA,0,12.72727273,4.711538462,0,NA,18.5,NA
"Pocillopora_acuta_HIv2___RNAseq.g27648.t1",NA,NA,NA,NA,NA,28.6,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27649.t1",22,NA,NA,NA,29.66666667,NA,NA,40,NA,66
"Pocillopora_acuta_HIv2___TS.g10409.t1",NA,NA,NA,0,NA,6.2,0,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27651.t1",83.2,NA,NA,NA,NA,29.35294118,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10411.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27652.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27654.t1",53.33333333,66,NA,100,NA,0,80,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27655.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27656.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27657.t1",NA,NA,NA,26.66666667,NA,30.51851852,28.5,10,88,NA
"Pocillopora_acuta_HIv2___RNAseq.g27658.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27659.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27660.t1",NA,NA,NA,NA,50,38.33333333,NA,0,66.66666667,NA
"Pocillopora_acuta_HIv2___TS.g10419.t1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10419.t1b",NA,NA,NA,NA,62.5,2.4,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10420.t1",NA,NA,NA,0,NA,31.875,33.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27663.t1",NA,NA,NA,NA,NA,63.33333333,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27664.t1",NA,NA,NA,0,NA,34.125,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27665.t1",12.5,NA,26.66666667,14,37.14285714,9.903225806,13,NA,12,NA
"Pocillopora_acuta_HIv2___RNAseq.g27666.t1",NA,NA,0,NA,NA,2.666666667,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27667.t1",NA,NA,NA,NA,NA,37,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10425.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27668.t1",6.666666667,NA,33,NA,33.61538462,6.87755102,7.769230769,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27669.t1",21.91891892,13.875,9.833333333,24,22.91489362,4.697286013,19.08695652,5,0,100
"Pocillopora_acuta_HIv2___RNAseq.g27670.t1",100,NA,NA,NA,100,16.725,25,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10429.t2",23.07692308,NA,NA,NA,0,2.95,2.760869565,NA,11.66666667,0
"Pocillopora_acuta_HIv2___RNAseq.g27673.t1",0,NA,0,66.66666667,NA,10.97435897,82.4,NA,28,NA
"Pocillopora_acuta_HIv2___RNAseq.g27674.t1",NA,0,NA,NA,12,1.029411765,6.666666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27675.t1",NA,NA,NA,0,0,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27676.t1",0,NA,33.33333333,NA,NA,20.4,100,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27677.t1",NA,NA,0,93.25,NA,1.916666667,2,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27678.t1",6.571428571,NA,0,NA,NA,6.560606061,NA,100,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g27679.t1",20,3.142857143,0,79.09090909,2.470588235,3.236111111,4.8,NA,7.125,NA
"Pocillopora_acuta_HIv2___RNAseq.g27680.t1",0,NA,0,20,18.73076923,2.954545455,3.333333333,0,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1a",NA,0,0,NA,NA,23.07142857,19,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1b",0,NA,NA,NA,40,0,NA,NA,100,NA
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1c",NA,NA,NA,NA,NA,9.428571429,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27681.t1d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27682.t1",85,NA,100,NA,NA,15.72916667,16,100,NA,NA
"Pocillopora_acuta_HIv2___TS.g10440.t1",9,20,0,NA,23.33333333,2.514705882,5.285714286,8,20,NA
"Pocillopora_acuta_HIv2___TS.g10441.t1",NA,NA,NA,NA,NA,0.4827586207,13.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10442.t1",NA,NA,NA,NA,NA,1.4,1.555555556,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10443.t1",NA,NA,62.13333333,10.375,27.03333333,11.01785714,57,NA,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27685.t1",NA,NA,NA,NA,NA,0,NA,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27686.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27687.t1",NA,NA,NA,NA,NA,12.17391304,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27688.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27689.t1",0,4.666666667,NA,0,37.66666667,0.3265306122,1.428571429,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27690.t1",0,10,16.23076923,10.7,4.066666667,6.048543689,1.666666667,NA,25,NA
"Pocillopora_acuta_HIv2___RNAseq.g27691.t1",1.176470588,0,0,100,5.913043478,3.230769231,3.612903226,NA,1.142857143,1.5
"Pocillopora_acuta_HIv2___TS.g10450.t1",55,80,90,66.66666667,44,37.28125,54.875,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27693.t1",90,100,NA,6.666666667,68.6,61,70,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27694.t1",3.230769231,4.444444444,14,8.333333333,12.71875,3.79759519,8.297297297,12.5,21.33333333,88.35714286
"Pocillopora_acuta_HIv2___RNAseq.g27695.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.311_t",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27697.t1",8.666666667,0,1.538461538,16,13.25,4.661184211,5.5,20.8,14.88,NA
"Pocillopora_acuta_HIv2___RNAseq.g27698.t1",NA,100,NA,NA,0,3.233333333,3.333333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27699.t1",NA,NA,NA,NA,NA,36.6,13.83333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27700.t1",86,NA,NA,0,NA,2.473684211,NA,NA,60,NA
"Pocillopora_acuta_HIv2___RNAseq.g27701.t1",100,NA,9.333333333,66,57,59.35714286,100,25,63,65.33333333
"Pocillopora_acuta_HIv2___RNAseq.g27702.t1",0,NA,13.33333333,40,8.888888889,5.601941748,32,15,33.26666667,NA
"Pocillopora_acuta_HIv2___TS.g10461.t1",1.25,8,6.666666667,0,20.03448276,2.426470588,3.625,NA,3.6,NA
"Pocillopora_acuta_HIv2___RNAseq.g27704.t1",NA,NA,NA,0,22.6,0.8,6.666666667,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27705.t1",NA,2.666666667,NA,NA,NA,14,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27706.t1",NA,NA,NA,NA,20,0,NA,NA,NA,100
"Pocillopora_acuta_HIv2___TS.g10465.t1",NA,2.333333333,NA,20,8,13,2,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10466.t2",NA,NA,20,50,82.85714286,8.593220339,15.71428571,80,NA,NA
"Pocillopora_acuta_HIv2___TS.g10467.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27708.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10468.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27709.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27709.t1a",NA,NA,0,NA,0,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27710.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27711.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27712.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27713.t1",NA,16,NA,NA,NA,0,0,NA,NA,0
"Pocillopora_acuta_HIv2___RNAseq.g27714.t1",0,NA,48.875,38.15789474,42.6875,19.52525253,21.66666667,50,14,NA
"Pocillopora_acuta_HIv2___RNAseq.g27715.t1b",NA,NA,NA,NA,NA,7.466666667,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27715.t1a",NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27716.t1",NA,NA,NA,0,NA,4.444444444,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10478.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27717.t1",NA,NA,NA,NA,NA,63.26666667,NA,NA,48.33333333,NA
"Pocillopora_acuta_HIv2___TS.g10480.t1",NA,NA,NA,NA,NA,8.571428571,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27719.t1",NA,0,0,NA,NA,12.5,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10482.t1",NA,NA,NA,0,NA,0,NA,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27721.t1",NA,NA,20,NA,NA,4.896551724,13.33333333,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27722.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10485.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27723.t1",NA,NA,NA,NA,NA,NA,0,NA,NA,0
"Pocillopora_acuta_HIv2___RNAseq.g27724.t1",NA,NA,NA,NA,NA,0,0,0,NA,NA
"Pocillopora_acuta_HIv2___TS.g10488.t1b",NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"Pocillopora_acuta_HIv2___TS.g10488.t1a",NA,NA,NA,NA,NA,NA,12,20,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27727.t1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27728.t1",NA,NA,NA,NA,NA,20,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27729.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27730.t1",NA,0,NA,0,0,0.4242424242,0,0,NA,NA
"Pocillopora_acuta_HIv2___TS.g10493.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27732.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27733.t1",NA,NA,NA,NA,NA,4.615384615,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27734.t1",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27735.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10498.t1",NA,NA,0,NA,6.666666667,0,17.57142857,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27737.t1",NA,NA,NA,NA,NA,0,NA,NA,18.5,NA
"Pocillopora_acuta_HIv2___RNAseq.g27738.t1",NA,NA,NA,5,NA,0.4117647059,11,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27739.t1",NA,NA,NA,NA,0,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10502.t1",NA,NA,NA,NA,NA,1.538461538,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27741.t1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27742.t1",0,0,NA,20,NA,0,2.285714286,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27743.t1",0,NA,NA,NA,NA,2.222222222,NA,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27744.t1",0,NA,NA,NA,NA,0,14.66666667,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27745.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27746.t1",NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27747.t1",NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27748.t1",10,NA,NA,NA,NA,4.8,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27749.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27750.t1",NA,NA,NA,NA,NA,0,34.16666667,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27751.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27752.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27753.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Pocillopora_acuta_HIv2___RNAseq.g27754.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27755.t1",NA,NA,NA,NA,NA,60,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27756.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10518.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27758.t2",NA,NA,NA,NA,NA,5.666666667,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27759.t1",NA,NA,NA,NA,NA,7.071428571,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27760.t1",NA,NA,NA,NA,NA,3.076923077,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10522.t1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27762.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27763.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10524.t1",NA,NA,NA,0,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27764.t1",0,7,NA,5.111111111,6,2.333333333,4.5,16,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27765.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27766.t1",NA,NA,NA,10,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27767.t1",NA,NA,NA,NA,10.125,3.818181818,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27768.t1",0,NA,NA,0,9.454545455,2.473684211,4,NA,NA,50
"Pocillopora_acuta_HIv2___RNAseq.g27769.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27770.t1",NA,NA,NA,NA,0,0,20,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27771.t1",NA,NA,NA,0,20,5.444444444,0,NA,0,NA
"Pocillopora_acuta_HIv2___TS.g10533.t1",NA,NA,NA,NA,0,1,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27773.t1",NA,NA,NA,NA,100,1.5,NA,NA,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27774.t1",NA,NA,62.71428571,NA,NA,19.8125,42.6,NA,33.33333333,NA
"Pocillopora_acuta_HIv2___RNAseq.g27775.t1",NA,NA,NA,NA,27.33333333,3.7,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27776.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27777.t1",NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27778.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10540.t2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27779.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10542.t1",NA,NA,NA,40,NA,NA,NA,NA,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g27780.t1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27781.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27782.t1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10545.t1",0,NA,NA,0,47.66666667,24.95652174,37,NA,66.66666667,NA
"Pocillopora_acuta_HIv2___TS.g10546.t1",NA,NA,NA,NA,47.66666667,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27783.t1",NA,NA,NA,NA,NA,60.90909091,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27784.t1",NA,NA,6.666666667,NA,NA,6.7,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27785.t1",0,0,56.66666667,NA,91.5,6.203389831,3.3,0,NA,100
"Pocillopora_acuta_HIv2___RNAseq.g27786.t1",2.333333333,NA,0,40,14.85714286,3.188235294,5.75,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10551.t2",0,NA,36,NA,13.83333333,19.20754717,55,NA,NA,2
"Pocillopora_acuta_HIv2___RNAseq.g27788.t1",0,NA,NA,0,26.66666667,11.87671233,31.8,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27789.t1",NA,NA,NA,NA,NA,5.634146341,NA,16.66666667,NA,NA
"Pocillopora_acuta_HIv2___TS.g10554.t3",60,0,17.53333333,13.33333333,41.71428571,6.694736842,20,NA,NA,96.45454545
"Pocillopora_acuta_HIv2___TS.g10555.t2",NA,0,11.11111111,36.33333333,20,12.55555556,6.666666667,60,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27792.t1",0,0,NA,8,26.84210526,2.456790123,23.52941176,17.14285714,0,NA
"Pocillopora_acuta_HIv2___RNAseq.g27793.t1",0,0,0,0,22.85714286,4.279279279,6.363636364,0,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27794.t1c",NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27794.t1b",0,3.2,0,NA,0,7.651515152,6.222222222,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27794.t1a",40,NA,0,NA,6,1.302325581,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g10560.t2",0.8421052632,0,4.647058824,0,2.956521739,2.855072464,7.046875,8.428571429,2.105263158,NA
"Pocillopora_acuta_HIv2___RNAseq.g27796.t1",NA,NA,NA,NA,NA,4.923076923,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g27797.t1",NA,NA,NA,NA,0,1.754385965,3.333333333,NA,23.63636364,NA
