#Coverage	Number of genomic locations
6098.0	1.0
6105.0	1.0
6107.0	1.0
6111.0	2.0
6113.0	1.0
6115.0	1.0
6119.0	1.0
6121.0	2.0
6122.0	1.0
6127.0	1.0
6130.0	1.0
6143.0	1.0
6147.0	1.0
6153.0	1.0
6154.0	1.0
6156.0	2.0
6161.0	1.0
6162.0	1.0
6163.0	2.0
6181.0	1.0
6183.0	1.0
6184.0	1.0
6190.0	1.0
6191.0	1.0
6204.0	2.0
6205.0	1.0
6207.0	1.0
6212.0	1.0
6214.0	1.0
6233.0	1.0
6236.0	1.0
6237.0	1.0
6240.0	2.0
6245.0	1.0
6247.0	1.0
6257.0	1.0
6258.0	1.0
6261.0	2.0
6268.0	1.0
6276.0	1.0
6279.0	2.0
6282.0	1.0
6284.0	1.0
6289.0	1.0
6292.0	1.0
6293.0	1.0
6299.0	1.0
6300.0	1.0
6301.0	1.0
6308.0	1.0
6309.0	1.0
6310.0	1.0
6317.0	1.0
6321.0	1.0
6343.0	1.0
6344.0	1.0
6351.0	1.0
6352.0	1.0
6354.0	1.0
6361.0	2.0
6364.0	1.0
6367.0	1.0
6371.0	1.0
6374.0	1.0
6388.0	1.0
6390.0	1.0
6391.0	1.0
6394.0	1.0
6409.0	1.0
6410.0	1.0
6411.0	1.0
6413.0	1.0
6415.0	1.0
6418.0	1.0
6419.0	1.0
6420.0	1.0
6421.0	1.0
6428.0	1.0
6435.0	3.0
6436.0	1.0
6441.0	1.0
6445.0	2.0
6448.0	1.0
6450.0	1.0
6452.0	1.0
6463.0	1.0
6467.0	1.0
6469.0	1.0
6472.0	1.0
6473.0	1.0
6478.0	1.0
6481.0	2.0
6492.0	1.0
6495.0	1.0
6498.0	1.0
6500.0	1.0
6502.0	1.0
6504.0	1.0
6505.0	1.0
6507.0	1.0
6514.0	1.0
6520.0	1.0
6522.0	2.0
6533.0	1.0
6539.0	1.0
6544.0	1.0
6551.0	3.0
6553.0	1.0
6555.0	1.0
6558.0	1.0
6566.0	3.0
6572.0	1.0
6575.0	1.0
6577.0	1.0
6578.0	1.0
6585.0	1.0
6587.0	1.0
6590.0	1.0
6592.0	2.0
6595.0	1.0
6596.0	1.0
6600.0	2.0
6602.0	1.0
6604.0	1.0
6608.0	1.0
6610.0	1.0
6616.0	1.0
6620.0	1.0
6621.0	1.0
6626.0	1.0
6630.0	1.0
6632.0	1.0
6633.0	1.0
6637.0	1.0
6641.0	1.0
6643.0	1.0
6644.0	1.0
6653.0	1.0
6654.0	3.0
6657.0	1.0
6659.0	1.0
6660.0	2.0
6665.0	1.0
6671.0	1.0
6676.0	1.0
6684.0	1.0
6685.0	1.0
6687.0	1.0
6688.0	1.0
6695.0	1.0
6703.0	2.0
6705.0	1.0
6707.0	1.0
6712.0	1.0
6719.0	2.0
6725.0	1.0
6726.0	1.0
6728.0	1.0
6735.0	1.0
6747.0	1.0
6748.0	1.0
6749.0	1.0
6751.0	1.0
6753.0	1.0
6754.0	1.0
6761.0	1.0
6763.0	1.0
6767.0	1.0
6772.0	1.0
6773.0	1.0
6775.0	1.0
6781.0	3.0
6782.0	1.0
6784.0	1.0
6789.0	1.0
6790.0	1.0
6792.0	1.0
6798.0	1.0
6805.0	1.0
6806.0	2.0
6810.0	2.0
6817.0	1.0
6825.0	2.0
6827.0	1.0
6829.0	1.0
6834.0	1.0
6835.0	1.0
6836.0	1.0
6838.0	1.0
6840.0	1.0
6842.0	1.0
6843.0	1.0
6845.0	1.0
6847.0	1.0
6854.0	1.0
6855.0	1.0
6858.0	1.0
6862.0	2.0
6863.0	1.0
6864.0	1.0
6871.0	2.0
6875.0	1.0
6876.0	3.0
6881.0	1.0
6884.0	1.0
6890.0	1.0
6893.0	1.0
6894.0	2.0
6899.0	1.0
6901.0	1.0
6904.0	1.0
6911.0	2.0
6912.0	1.0
6913.0	1.0
6926.0	1.0
6929.0	1.0
6936.0	1.0
6941.0	1.0
6942.0	1.0
6943.0	1.0
6945.0	1.0
6950.0	1.0
6951.0	2.0
6953.0	1.0
6957.0	1.0
6958.0	1.0
6960.0	2.0
6962.0	2.0
6968.0	1.0
6970.0	1.0
6975.0	1.0
6976.0	1.0
6979.0	2.0
6984.0	1.0
6985.0	1.0
6986.0	1.0
6994.0	2.0
6996.0	3.0
6997.0	1.0
7000.0	1.0
7001.0	1.0
7002.0	1.0
7005.0	1.0
7006.0	1.0
7007.0	1.0
7009.0	1.0
7010.0	4.0
7011.0	2.0
7014.0	1.0
7016.0	1.0
7020.0	1.0
7021.0	2.0
7024.0	1.0
7025.0	2.0
7027.0	1.0
7029.0	1.0
7030.0	1.0
7031.0	1.0
7035.0	1.0
7036.0	1.0
7040.0	2.0
7053.0	1.0
7057.0	2.0
7068.0	1.0
7070.0	1.0
7074.0	1.0
7076.0	2.0
7079.0	1.0
7081.0	1.0
7086.0	1.0
7087.0	1.0
7089.0	1.0
7091.0	1.0
7095.0	1.0
7096.0	1.0
7098.0	1.0
7102.0	1.0
7106.0	1.0
7109.0	1.0
7111.0	2.0
7113.0	1.0
7115.0	1.0
7120.0	1.0
7123.0	1.0
7125.0	1.0
7126.0	1.0
7139.0	2.0
7141.0	2.0
7143.0	1.0
7144.0	1.0
7148.0	2.0
7149.0	1.0
7155.0	2.0
7158.0	1.0
7159.0	1.0
7167.0	2.0
7168.0	1.0
7173.0	2.0
7174.0	1.0
7177.0	1.0
7180.0	2.0
7181.0	1.0
7183.0	1.0
7184.0	1.0
7186.0	1.0
7188.0	1.0
7194.0	1.0
7200.0	1.0
7201.0	2.0
7202.0	1.0
7205.0	2.0
7207.0	1.0
7208.0	2.0
7214.0	1.0
7222.0	3.0
7225.0	1.0
7229.0	1.0
7232.0	1.0
7233.0	1.0
7235.0	1.0
7239.0	1.0
7240.0	2.0
7243.0	1.0
7246.0	1.0
7248.0	1.0
7250.0	1.0
7256.0	1.0
7262.0	3.0
7264.0	1.0
7268.0	2.0
7271.0	4.0
7275.0	1.0
7277.0	2.0
7282.0	1.0
7283.0	1.0
7289.0	1.0
7290.0	1.0
7292.0	1.0
7294.0	2.0
7295.0	1.0
7306.0	1.0
7310.0	1.0
7311.0	1.0
7312.0	1.0
7313.0	1.0
7317.0	1.0
7324.0	1.0
7326.0	2.0
7328.0	1.0
7329.0	1.0
7330.0	1.0
7333.0	2.0
7336.0	4.0
7337.0	1.0
7338.0	4.0
7339.0	1.0
7343.0	3.0
7345.0	1.0
7347.0	1.0
7348.0	1.0
7351.0	1.0
7352.0	1.0
7355.0	1.0
7356.0	1.0
7358.0	1.0
7359.0	2.0
7361.0	2.0
7364.0	1.0
7367.0	1.0
7374.0	1.0
7377.0	1.0
7378.0	2.0
7379.0	1.0
7380.0	1.0
7381.0	1.0
7384.0	1.0
7385.0	2.0
7388.0	2.0
7391.0	1.0
7394.0	1.0
7395.0	2.0
7397.0	1.0
7400.0	2.0
7403.0	2.0
7404.0	1.0
7411.0	1.0
7413.0	1.0
7414.0	1.0
7418.0	2.0
7419.0	1.0
7423.0	1.0
7424.0	1.0
7425.0	2.0
7426.0	1.0
7427.0	1.0
7432.0	1.0
7434.0	1.0
7440.0	1.0
7441.0	1.0
7445.0	1.0
7448.0	1.0
7456.0	1.0
7457.0	1.0
7459.0	1.0
7462.0	1.0
7469.0	1.0
7470.0	1.0
7483.0	1.0
7484.0	1.0
7488.0	2.0
7493.0	2.0
7498.0	1.0
7499.0	1.0
7503.0	1.0
7505.0	1.0
7510.0	1.0
7514.0	1.0
7516.0	1.0
7521.0	1.0
7523.0	1.0
7524.0	1.0
7530.0	1.0
7538.0	2.0
7542.0	1.0
7544.0	1.0
7547.0	1.0
7551.0	1.0
7552.0	1.0
7553.0	2.0
7556.0	2.0
7558.0	1.0
7560.0	1.0
7561.0	1.0
7562.0	1.0
7566.0	2.0
7567.0	2.0
7569.0	1.0
7570.0	1.0
7571.0	1.0
7574.0	1.0
7577.0	2.0
7580.0	1.0
7584.0	1.0
7585.0	1.0
7591.0	1.0
7594.0	1.0
7595.0	1.0
7601.0	1.0
7611.0	1.0
7617.0	1.0
7621.0	1.0
7622.0	1.0
7623.0	1.0
7629.0	1.0
7647.0	1.0
7653.0	1.0
7654.0	2.0
7659.0	1.0
7667.0	1.0
7668.0	2.0
7669.0	1.0
7681.0	1.0
7682.0	1.0
7683.0	1.0
7688.0	1.0
7689.0	1.0
7693.0	1.0
7694.0	1.0
7712.0	1.0
7726.0	1.0
7734.0	1.0
7742.0	1.0
7746.0	1.0
7752.0	1.0
7765.0	1.0
7770.0	1.0
7772.0	1.0
7776.0	1.0
7780.0	1.0
7782.0	1.0
7786.0	1.0
7790.0	1.0
7802.0	1.0
7808.0	2.0
7809.0	1.0
7813.0	1.0
7814.0	1.0
7815.0	1.0
7819.0	1.0
7825.0	1.0
7828.0	1.0
7838.0	1.0
7841.0	1.0
7845.0	1.0
7851.0	2.0
7852.0	1.0
7853.0	1.0
7866.0	1.0
7872.0	1.0
7880.0	2.0
7884.0	1.0
7888.0	1.0
7899.0	1.0
7903.0	1.0
7907.0	1.0
7908.0	1.0
7911.0	1.0
7916.0	1.0
7917.0	1.0
7918.0	1.0
7924.0	2.0
7942.0	1.0
7946.0	1.0
7948.0	1.0
7966.0	1.0
7973.0	1.0
7976.0	1.0
7978.0	1.0
7983.0	1.0
7993.0	1.0
8006.0	1.0
8008.0	1.0
8012.0	1.0
8021.0	1.0
8024.0	2.0
8028.0	1.0
8029.0	1.0
8034.0	1.0
8035.0	1.0
8055.0	1.0
8056.0	1.0
8059.0	1.0
8071.0	1.0
8072.0	1.0
8073.0	1.0
8075.0	1.0
8076.0	1.0
8079.0	1.0
8081.0	1.0
8082.0	1.0
8085.0	1.0
8091.0	1.0
8092.0	1.0
8094.0	1.0
8100.0	1.0
8107.0	1.0
8111.0	1.0
8115.0	1.0
8118.0	1.0
8127.0	1.0
8136.0	1.0
8139.0	1.0
8144.0	1.0
8157.0	1.0
8160.0	1.0
8162.0	2.0
8165.0	1.0
8172.0	1.0
8177.0	1.0
8180.0	2.0
8182.0	2.0
8184.0	1.0
8191.0	1.0
8195.0	1.0
8197.0	1.0
8199.0	1.0
8212.0	1.0
8214.0	1.0
8223.0	1.0
8224.0	1.0
8236.0	1.0
8246.0	2.0
8248.0	1.0
8256.0	1.0
8257.0	2.0
8260.0	1.0
8262.0	1.0
8267.0	1.0
8274.0	1.0
8277.0	1.0
8278.0	1.0
8285.0	1.0
8303.0	2.0
8309.0	1.0
8311.0	1.0
8319.0	1.0
8322.0	1.0
8324.0	1.0
8328.0	1.0
8330.0	1.0
8331.0	1.0
8336.0	1.0
8337.0	1.0
8350.0	2.0
8367.0	1.0
8370.0	1.0
8372.0	1.0
8379.0	1.0
8384.0	3.0
8393.0	1.0
8397.0	1.0
8410.0	1.0
8412.0	1.0
8415.0	1.0
8419.0	1.0
8420.0	1.0
8422.0	1.0
8436.0	1.0
8448.0	1.0
8454.0	1.0
8459.0	1.0
8469.0	1.0
8472.0	1.0
8474.0	1.0
8477.0	1.0
8478.0	1.0
8483.0	1.0
8487.0	2.0
8490.0	1.0
8511.0	1.0
8512.0	1.0
8514.0	1.0
8523.0	1.0
8524.0	1.0
8525.0	1.0
8529.0	1.0
8531.0	1.0
8532.0	1.0
8534.0	1.0
8543.0	1.0
8552.0	1.0
8553.0	1.0
8558.0	2.0
8561.0	1.0
8568.0	1.0
8575.0	1.0
8581.0	1.0
8590.0	1.0
8592.0	1.0
8604.0	1.0
8607.0	1.0
8612.0	2.0
8622.0	1.0
8624.0	1.0
8625.0	1.0
8633.0	1.0
8640.0	1.0
8643.0	1.0
8651.0	1.0
8654.0	1.0
8666.0	1.0
8669.0	1.0
8670.0	2.0
8680.0	1.0
8681.0	1.0
8693.0	1.0
8699.0	2.0
8704.0	2.0
8705.0	1.0
8708.0	2.0
8712.0	1.0
8720.0	1.0
8725.0	1.0
8728.0	1.0
8736.0	1.0
8739.0	1.0
8743.0	1.0
8744.0	1.0
8747.0	1.0
8748.0	2.0
8751.0	1.0
8759.0	1.0
8766.0	2.0
8778.0	1.0
8781.0	1.0
8786.0	2.0
8790.0	1.0
8791.0	2.0
8794.0	1.0
8800.0	1.0
8804.0	1.0
8807.0	1.0
8808.0	1.0
8809.0	1.0
8811.0	1.0
8812.0	1.0
8817.0	1.0
8821.0	1.0
8826.0	1.0
8828.0	1.0
8830.0	1.0
8832.0	1.0
8837.0	1.0
8838.0	1.0
8841.0	2.0
8843.0	1.0
8848.0	1.0
8855.0	2.0
8856.0	1.0
8860.0	1.0
8863.0	1.0
8866.0	1.0
8875.0	1.0
8876.0	1.0
8879.0	2.0
8887.0	1.0
8909.0	1.0
8912.0	1.0
8924.0	1.0
8925.0	2.0
8940.0	1.0
8943.0	1.0
8948.0	1.0
8953.0	2.0
8966.0	1.0
8989.0	1.0
8996.0	1.0
8999.0	1.0
9002.0	1.0
9009.0	1.0
9014.0	1.0
9024.0	1.0
9030.0	1.0
9032.0	1.0
9035.0	1.0
9039.0	1.0
9043.0	1.0
9055.0	2.0
9069.0	1.0
9076.0	1.0
9085.0	1.0
9088.0	1.0
9097.0	1.0
9114.0	1.0
9126.0	1.0
9140.0	1.0
9142.0	1.0
9146.0	1.0
9154.0	1.0
9164.0	2.0
9168.0	1.0
9178.0	1.0
9183.0	1.0
9186.0	1.0
9188.0	2.0
9191.0	1.0
9207.0	1.0
9217.0	1.0
9221.0	1.0
9225.0	1.0
9230.0	1.0
9235.0	1.0
9245.0	1.0
9252.0	1.0
9274.0	1.0
9279.0	1.0
9284.0	1.0
9288.0	2.0
9290.0	1.0
9291.0	1.0
9292.0	1.0
9312.0	1.0
9314.0	1.0
9316.0	1.0
9318.0	1.0
9319.0	1.0
9340.0	1.0
9343.0	1.0
9350.0	1.0
9358.0	1.0
9360.0	1.0
9378.0	1.0
9380.0	1.0
9382.0	1.0
9384.0	1.0
9398.0	1.0
9404.0	1.0
9420.0	1.0
9428.0	1.0
9434.0	1.0
9441.0	1.0
9449.0	1.0
9450.0	1.0
9453.0	1.0
9458.0	1.0
9459.0	1.0
9461.0	1.0
9467.0	1.0
9469.0	2.0
9478.0	1.0
9481.0	1.0
9492.0	1.0
9518.0	1.0
9524.0	1.0
9532.0	1.0
9542.0	1.0
9550.0	1.0
9551.0	1.0
9559.0	1.0
9562.0	1.0
9567.0	1.0
9576.0	1.0
9581.0	1.0
9591.0	1.0
9599.0	2.0
9611.0	1.0
9616.0	1.0
9629.0	1.0
9630.0	1.0
9632.0	1.0
9637.0	1.0
9638.0	1.0
9641.0	1.0
9648.0	1.0
9656.0	1.0
9659.0	2.0
9682.0	1.0
9699.0	1.0
9709.0	1.0
9722.0	2.0
9727.0	1.0
9731.0	2.0
9741.0	1.0
9765.0	1.0
9767.0	1.0
9772.0	1.0
9780.0	1.0
9783.0	1.0
9791.0	1.0
9793.0	1.0
9794.0	1.0
9803.0	2.0
9808.0	1.0
9809.0	1.0
9829.0	1.0
9840.0	1.0
9851.0	1.0
9859.0	1.0
9864.0	1.0
9875.0	1.0
9895.0	1.0
9897.0	1.0
9898.0	1.0
9923.0	1.0
9928.0	2.0
9933.0	1.0
9942.0	1.0
9949.0	1.0
9951.0	1.0
9952.0	1.0
9962.0	1.0
9973.0	1.0
9984.0	1.0
10000.0	1.0
10006.0	1.0
10009.0	1.0
10023.0	1.0
10027.0	1.0
10033.0	2.0
10043.0	1.0
10044.0	1.0
10047.0	1.0
10067.0	1.0
10071.0	1.0
10075.0	2.0
10093.0	1.0
10094.0	1.0
10097.0	2.0
10100.0	1.0
10116.0	1.0
10121.0	1.0
10123.0	1.0
10124.0	2.0
10150.0	1.0
10152.0	1.0
10156.0	1.0
10164.0	1.0
10165.0	1.0
10181.0	1.0
10182.0	1.0
10187.0	1.0
10189.0	1.0
10200.0	1.0
10207.0	1.0
10220.0	1.0
10235.0	3.0
10238.0	1.0
10241.0	1.0
10246.0	1.0
10259.0	1.0
10260.0	1.0
10269.0	1.0
10273.0	1.0
10287.0	1.0
10297.0	1.0
10300.0	1.0
10309.0	1.0
10326.0	1.0
10330.0	1.0
10331.0	1.0
10333.0	1.0
10334.0	1.0
10336.0	1.0
10337.0	1.0
10340.0	1.0
10343.0	1.0
10344.0	1.0
10348.0	1.0
10362.0	1.0
10367.0	1.0
10370.0	1.0
10373.0	1.0
10380.0	1.0
10392.0	1.0
10397.0	1.0
10400.0	1.0
10406.0	1.0
10410.0	1.0
10417.0	1.0
10425.0	1.0
10430.0	1.0
10431.0	1.0
10439.0	1.0
10446.0	1.0
10455.0	1.0
10457.0	1.0
10465.0	1.0
10469.0	1.0
10473.0	1.0
10474.0	1.0
10479.0	1.0
10486.0	2.0
10502.0	1.0
10513.0	1.0
10514.0	1.0
10515.0	1.0
10525.0	2.0
10529.0	1.0
10533.0	1.0
10543.0	1.0
10545.0	1.0
10551.0	1.0
10555.0	1.0
10560.0	1.0
10563.0	1.0
10566.0	1.0
10568.0	1.0
10571.0	1.0
10577.0	1.0
10597.0	1.0
10605.0	1.0
10607.0	1.0
10610.0	1.0
10614.0	1.0
10615.0	1.0
10617.0	1.0
10621.0	1.0
10633.0	2.0
10636.0	1.0
10640.0	1.0
10641.0	1.0
10644.0	1.0
10651.0	1.0
10653.0	1.0
10655.0	1.0
10656.0	2.0
10657.0	1.0
10666.0	2.0
10667.0	1.0
10669.0	1.0
10671.0	1.0
10675.0	1.0
10680.0	1.0
10683.0	2.0
10689.0	1.0
10691.0	1.0
10693.0	1.0
10700.0	2.0
10704.0	1.0
10706.0	1.0
10707.0	1.0
10709.0	1.0
10711.0	1.0
10719.0	1.0
10723.0	1.0
10727.0	1.0
10729.0	1.0
10731.0	1.0
10734.0	1.0
10735.0	1.0
10737.0	1.0
10738.0	2.0
10742.0	1.0
10744.0	2.0
10748.0	1.0
10750.0	1.0
10752.0	1.0
10754.0	1.0
10755.0	2.0
10764.0	1.0
10770.0	1.0
10779.0	1.0
10783.0	1.0
10788.0	1.0
10793.0	1.0
10797.0	1.0
10799.0	1.0
10801.0	1.0
10804.0	2.0
10809.0	1.0
10811.0	1.0
10842.0	1.0
10857.0	1.0
10876.0	1.0
10879.0	1.0
10902.0	1.0
10903.0	1.0
10934.0	1.0
10942.0	1.0
10943.0	1.0
10953.0	1.0
10969.0	1.0
10984.0	1.0
11014.0	1.0
11017.0	1.0
11018.0	1.0
11029.0	1.0
11052.0	1.0
11095.0	1.0
11103.0	1.0
11104.0	1.0
11114.0	1.0
11116.0	1.0
11121.0	1.0
11147.0	1.0
11152.0	1.0
11162.0	1.0
11180.0	1.0
11194.0	1.0
11203.0	1.0
11230.0	1.0
11236.0	1.0
11247.0	1.0
11252.0	1.0
11254.0	1.0
11278.0	1.0
11287.0	1.0
11288.0	1.0
11314.0	1.0
11332.0	1.0
11333.0	1.0
11336.0	2.0
11342.0	1.0
11349.0	1.0
11377.0	1.0
11382.0	1.0
11390.0	2.0
11411.0	1.0
11413.0	1.0
11429.0	2.0
11450.0	1.0
11451.0	1.0
11453.0	1.0
11461.0	1.0
11471.0	1.0
11475.0	1.0
11493.0	1.0
11494.0	3.0
11507.0	1.0
11510.0	1.0
11518.0	1.0
11543.0	1.0
11553.0	1.0
11554.0	1.0
11565.0	1.0
11566.0	1.0
11583.0	1.0
11591.0	1.0
11593.0	1.0
11598.0	1.0
11603.0	1.0
11612.0	1.0
11613.0	1.0
11615.0	1.0
11618.0	2.0
11622.0	2.0
11629.0	1.0
11631.0	1.0
11632.0	1.0
11636.0	1.0
11639.0	1.0
11643.0	2.0
11647.0	1.0
11648.0	1.0
11655.0	1.0
11664.0	1.0
11671.0	1.0
11684.0	1.0
11696.0	1.0
11700.0	2.0
11719.0	1.0
11748.0	1.0
11751.0	1.0
11755.0	1.0
11791.0	1.0
11798.0	2.0
11806.0	2.0
11843.0	1.0
11855.0	1.0
11880.0	1.0
11914.0	1.0
11941.0	1.0
11942.0	1.0
11951.0	1.0
11958.0	1.0
11965.0	1.0
11991.0	1.0
12003.0	1.0
12015.0	1.0
12028.0	1.0
12029.0	1.0
12056.0	1.0
12087.0	1.0
12102.0	1.0
12108.0	1.0
12112.0	1.0
12118.0	1.0
12126.0	1.0
12152.0	1.0
12179.0	1.0
12189.0	1.0
12190.0	1.0
12208.0	1.0
12215.0	1.0
12224.0	1.0
12225.0	1.0
12267.0	1.0
12286.0	1.0
12321.0	1.0
12328.0	1.0
12332.0	1.0
12333.0	1.0
12336.0	1.0
12402.0	1.0
12410.0	1.0
12415.0	1.0
12435.0	1.0
12472.0	1.0
12482.0	1.0
12484.0	1.0
12489.0	1.0
12496.0	1.0
12533.0	1.0
12558.0	1.0
12559.0	1.0
12567.0	1.0
12569.0	1.0
12577.0	1.0
12590.0	1.0
12608.0	1.0
12620.0	2.0
12636.0	1.0
12696.0	1.0
12700.0	1.0
12712.0	1.0
12714.0	1.0
12718.0	1.0
12730.0	1.0
12746.0	2.0
12768.0	1.0
12785.0	1.0
12795.0	1.0
12798.0	1.0
12834.0	1.0
12836.0	1.0
12842.0	1.0
12855.0	1.0
12878.0	2.0
12882.0	1.0
12886.0	1.0
12927.0	1.0
12929.0	1.0
12930.0	1.0
12937.0	1.0
12938.0	1.0
12943.0	1.0
12947.0	1.0
12972.0	1.0
12984.0	1.0
13024.0	1.0
13028.0	1.0
13029.0	1.0
13040.0	1.0
13043.0	1.0
13060.0	1.0
13066.0	1.0
13067.0	1.0
13072.0	1.0
13089.0	1.0
13097.0	1.0
13145.0	1.0
13150.0	1.0
13161.0	1.0
13162.0	1.0
13167.0	1.0
13172.0	1.0
13173.0	1.0
13187.0	1.0
13191.0	1.0
13194.0	1.0
13196.0	1.0
13206.0	1.0
13239.0	2.0
13240.0	2.0
13245.0	1.0
13257.0	1.0
13267.0	1.0
13270.0	1.0
13271.0	1.0
13297.0	1.0
13316.0	1.0
13321.0	1.0
13323.0	1.0
13338.0	1.0
13348.0	1.0
13350.0	1.0
13351.0	1.0
13368.0	1.0
13384.0	1.0
13393.0	1.0
13396.0	1.0
13397.0	2.0
13411.0	1.0
13418.0	1.0
13430.0	1.0
13434.0	1.0
13449.0	2.0
13451.0	1.0
13453.0	1.0
13454.0	1.0
13460.0	2.0
13466.0	1.0
13469.0	1.0
13470.0	1.0
13475.0	1.0
13481.0	3.0
13489.0	2.0
13500.0	1.0
13538.0	1.0
13544.0	1.0
13558.0	1.0
13569.0	1.0
13607.0	1.0
13639.0	1.0
13651.0	1.0
13661.0	1.0
13671.0	1.0
13686.0	1.0
13707.0	1.0
13710.0	1.0
13727.0	1.0
13754.0	1.0
13790.0	1.0
13794.0	1.0
13809.0	1.0
13813.0	1.0
13814.0	1.0
13865.0	1.0
13878.0	1.0
13879.0	2.0
13895.0	1.0
13897.0	1.0
13934.0	1.0
13952.0	1.0
13971.0	1.0
13987.0	1.0
14004.0	1.0
14006.0	1.0
14007.0	1.0
14032.0	1.0
14041.0	1.0
14065.0	2.0
14067.0	1.0
14071.0	1.0
14109.0	1.0
14119.0	1.0
14133.0	1.0
14136.0	1.0
14167.0	1.0
14177.0	1.0
14189.0	1.0
14193.0	1.0
14207.0	1.0
14213.0	1.0
14215.0	1.0
14218.0	1.0
14249.0	1.0
14252.0	1.0
14253.0	1.0
14254.0	1.0
14272.0	1.0
14274.0	1.0
14292.0	1.0
14309.0	1.0
14311.0	1.0
14313.0	2.0
14322.0	1.0
14328.0	2.0
14335.0	2.0
14344.0	2.0
14346.0	1.0
14359.0	1.0
14383.0	1.0
14429.0	1.0
14434.0	2.0
14484.0	1.0
14519.0	1.0
14539.0	1.0
14610.0	1.0
14611.0	1.0
14645.0	1.0
14651.0	1.0
14682.0	1.0
14702.0	1.0
14745.0	1.0
14767.0	1.0
14771.0	1.0
14775.0	1.0
14799.0	1.0
14804.0	1.0
14839.0	1.0
14844.0	1.0
14880.0	1.0
14897.0	1.0
14904.0	1.0
14930.0	1.0
14955.0	2.0
14972.0	1.0
14992.0	1.0
15001.0	1.0
15010.0	1.0
15022.0	2.0
15025.0	1.0
15046.0	1.0
15067.0	1.0
15070.0	1.0
15079.0	1.0
15117.0	1.0
15124.0	1.0
15138.0	1.0
15149.0	1.0
15155.0	1.0
15158.0	1.0
15159.0	1.0
15169.0	1.0
15178.0	1.0
15191.0	1.0
15193.0	1.0
15225.0	1.0
15229.0	1.0
15255.0	1.0
15284.0	2.0
15291.0	1.0
15293.0	1.0
15295.0	1.0
15296.0	1.0
15302.0	2.0
15303.0	1.0
15307.0	1.0
15310.0	1.0
15320.0	1.0
15398.0	1.0
15439.0	1.0
15542.0	1.0
15603.0	1.0
15642.0	1.0
15659.0	1.0
15691.0	1.0
15738.0	1.0
15837.0	1.0
15844.0	1.0
15849.0	1.0
15901.0	1.0
15984.0	1.0
16040.0	1.0
16123.0	1.0
16139.0	1.0
16140.0	1.0
16175.0	1.0
16268.0	1.0
16328.0	1.0
16371.0	1.0
16382.0	1.0
16403.0	1.0
16456.0	1.0
16536.0	1.0
16543.0	1.0
16557.0	1.0
16582.0	1.0
16664.0	1.0
16716.0	1.0
16784.0	1.0
16788.0	1.0
16818.0	1.0
16832.0	1.0
16914.0	1.0
16948.0	1.0
16954.0	1.0
16985.0	1.0
17032.0	1.0
17088.0	1.0
17135.0	1.0
17166.0	1.0
17167.0	1.0
17213.0	1.0
17306.0	1.0
17338.0	1.0
17374.0	1.0
17388.0	1.0
17407.0	1.0
17449.0	1.0
17521.0	1.0
17533.0	1.0
17548.0	1.0
17564.0	1.0
17619.0	1.0
17648.0	1.0
17657.0	1.0
17713.0	1.0
17720.0	2.0
17778.0	1.0
17785.0	1.0
17802.0	1.0
17820.0	1.0
17842.0	1.0
17866.0	1.0
17867.0	1.0
17868.0	1.0
17908.0	1.0
17919.0	1.0
17928.0	1.0
